School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,EEM,EE_Retrofit_Type
30666700000000_1875,0.27,0,100,0,0,38.17,2005,87788,75,7.65,241,45.97,22.48,46.38,18.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_1877,0.27,0,100,0,0,37.89,1996,110341,75,7.65,241,49.36,22.48,44.47,18.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19648200000000_1901,0.27,0,99.68,0,0.32,38.77,1994,61250,98,17.12,16,61.82,34.92,64.32,29.45,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_1914,0.27,0,88.33,0,11.67,37.83,1953,50179,91,13.91,220,45.4,26.69,42.86,26.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_1915,0.27,1.54,96.34,0,3.36,37.83,2007,50179,91,13.91,241,45.4,26.69,42.86,26.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19647300000000_1966,0.27,0,99.2,0,0.8,37.14,1956,134420,80,88.96,161,23.8,34.92,58.27,13.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1967,0.27,0,100,0,0,37.14,1956,134420,80,88.96,161,23.8,34.92,58.27,13.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2025,0.27,0,100,0,0,37.49,1958,64948,75,8.9,241,34.52,22.48,48.76,20.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2026,0.27,0,100,0,0.13,37.49,1990,64948,75,8.9,241,34.52,22.48,48.76,20.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33752000000000_2094,0.27,0,90.03,0,9.97,40.35,1996,62976,40,16.92,98.5,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2095,0.27,0,98.44,0,1.56,40.47,2007,62976,40,16.92,16,39.25,31.72,46.92,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2096,0.27,0,76.91,0,22.16,40.47,1996,62976,40,16.92,241,39.25,31.72,46.92,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2097,0.27,0,90.04,0,11.53,40.35,1995,62976,40,16.92,23,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2098,0.27,0,86.08,0,14.38,40.35,1990,62976,40,16.92,241,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2099,0.27,0,97.13,0,5.48,40.35,2004,62976,40,16.92,241,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2100,0.27,0,98,0,0.56,40.35,2005,62976,40,16.92,42,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2101,0.27,0,97.03,0,5.34,40.35,2004,62976,40,16.92,241,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33752000000000_2102,0.27,0,98.46,0,0,40.35,1969,62976,40,16.92,42.5,39.25,31.72,38.27,23.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
15634000000000_2421,0.27,0,100,0,0,39.91,2010,85568,75,17.65,125.5,49.02,27.08,47.92,32.9,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30666700000000_2424,0.27,0,100,0,0,37.67,1993,56429,75,12.12,241,41.12,22.48,48.41,10.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_2607,0.27,0,76.88,0,23.12,37.89,2002,137292,74,57.66,199,23.58,31.72,59.45,14.2,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_2608,0.27,0,100,0,0,37.89,2005,137292,74,57.66,645,23.58,31.72,59.45,14.2,1,1,1,HVAC Controls- Energy Management System,HVAC
19734500000000_2620,0.27,0,99.29,0,0.71,39.83,2002,88594,77,13.34,164,61.59,34.92,59.3,32.75,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650900000000_2707,0.27,0,99.12,0,0.88,37.17,1949,52250,80,9.69,241,56.32,34.92,58.3,9.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
56725500000000_2727,0.27,0,96.25,0,3.75,34.49,2001,119797,25,40.57,36,52.55,26.69,45.61,20.8,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650500000000_2813,0.27,0,83.6,0,16.4,42.14,1997,122292,79,12.56,14.5,40.87,34.92,34.05,9.8,1,1,1,Lighting- LED Exit Signs,Lighting
30666700000000_2816,0.27,0,100,0,0,37.52,1991,65417,75,9.91,241,49.36,22.48,44.47,23.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19651400000000_2960,0.27,1.45,77.07,0,21.48,41.03,2003,74888,14,51.5,241,18.68,34.92,28.99,5.25,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
19651400000000_3137,0.27,0,94.84,0,5.16,41.72,2004,125104,14,44.75,241,30.9,34.92,31.22,10,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
19734500000000_3271,0.27,0,99.19,0,0.81,38.64,1901,60592,77,12.02,16,73.09,34.92,62.62,20.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19649100000000_3585,0.27,0,98.38,0,1.62,38.83,1990,74545,95,24.9,42.5,74.95,34.92,43.54,26.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3586,0.27,0,59.59,0,39.35,38.83,1990,57543,95,24.9,205,74.95,34.92,43.54,26.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30665600000000_3652,0.27,0,100,0,0,39.77,1999,59808,19,19,615,47.28,22.48,51.27,23.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
54719900000000_3679,0.27,0,100,0,0,38.95,1978,44219,52,18.04,241,49.33,28.45,45.7,18.6,1,1,1,Lighting Controls,Lighting
30666700000000_3682,0.27,0,96.96,0,3.04,38.78,2007,88068,75,15.64,241,55.45,22.48,48.1,24.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_3709,0.27,0,100,0,0,35.61,1962,92375,10,46.95,199,23.61,34.92,41.6,5.15,1,1,1,Lighting Controls,Lighting
19647300000000_3806,0.27,0,91.78,0,8.22,35.91,2003,82738,80,74.69,241,75.32,34.92,54.06,22.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3809,0.27,0.32,70.39,0,29.47,35.91,2010,82738,80,74.69,278.5,75.32,34.92,54.06,22.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_3810,0.27,0,100,0,0,35.91,2015,82738,80,74.69,241,75.32,34.92,54.06,22.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3813,0.27,0,98.83,0,1.17,39.95,2005,61439,90,14.28,13,71.72,34.44,48.05,27.25,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3814,0.27,0.08,99.71,0,0,39.95,1963,61439,90,14.28,205,71.72,34.44,48.05,27.25,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3815,0.27,0,100,0,0,39.95,2006,61439,90,14.28,1523.5,71.72,34.44,48.05,27.25,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3816,0.27,0,100,0,0,39.95,2008,61439,90,14.28,1523.5,71.72,34.44,48.05,27.25,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33672200000000_3826,0.27,0,92.99,0,7.01,37.26,1959,215139,96,10.14,241,39.99,31.72,38.97,18.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_3828,0.27,0,100,0,0,37.58,1993,94489,57,14.9,241,45.06,34.44,58.91,16.9,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
54767900000000_3829,0.27,7.89,66.67,0,25.44,38.22,1999,33250,97,13,32.5,36.66,28.45,43.09,18.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_27,0.28,0,100,0,0,37.45,1961,68980,75,13.43,241,48.82,22.48,54.25,24.35,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650600000000_101,0.28,0.56,99.13,0,0.32,35.83,1951,133789,10,9,98.5,22.04,34.92,40.53,4.5,1,1,1,Lighting Controls,Lighting
33670300000000_151,0.28,0,92.25,0,7.75,37.09,1960,118393,74,21.58,241,23.39,31.72,45.34,24.4,1,1,1,HVAC Controls- Energy Management System,HVAC
33751900000000_206,0.28,0,42.43,0,57.57,40.4,2005,71184,24,19.48,241,25.75,31.72,38.18,17.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
36678500000000_212,0.28,0,97.52,0,2.48,38.92,1965,85577,90,20.34,125.5,55.12,34.44,43.09,28.4,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_316,0.28,0,97.45,0,2.55,38.2,2004,94704,45,26.66,145,33.67,22.48,45.98,13.75,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_317,0.28,0,100,0,0,38.2,2006,94704,45,26.66,145,33.67,22.48,45.98,13.75,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_379,0.28,0,100,0,0,37.43,2013,124107,80,6.35,145,24.7,34.92,49.89,16.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_649,0.28,0,87.71,0,12.29,38.33,1955,81111,57,10.24,645,43.64,34.44,60.31,35.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_877,0.28,0,72.01,0,27.99,38.34,2003,45568,57,10.24,241,45.64,34.44,48.06,17.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_878,0.28,0,95.54,0,4.46,35.73,2003,152000,57,10.24,1894.5,45.64,34.44,48.06,17.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33751900000000_954,0.28,3.93,87.82,0,8.25,38.15,2003,90500,24,21.2,42,32.95,31.72,30.62,10.95,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650500000000_987,0.28,0,78.87,0,21.13,38.22,2002,127022,79,15.08,241,42.71,34.92,38.53,14.6,1,1,1,Lighting- LED Exit Signs,Lighting
33670300000000_1025,0.28,0,98.42,0,1.58,36.24,2010,121875,74,24.38,13,39.28,31.72,30.59,16.7,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_1026,0.28,2.54,30.91,0,67.57,36.24,2014,121875,74,24.38,13,39.28,31.72,30.59,16.7,1,1,1,HVAC Controls- Energy Management System,HVAC
30666700000000_1053,0.28,0,100,0,0,37.89,2017,55662,75,8.24,241,53.95,22.48,49.36,18.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_1118,0.28,0,98.41,0,1.59,39.2,1958,59318,77,13.42,278.5,61.59,34.92,59.3,20.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_1153,0.28,0,100,0,0,37.77,2000,89671,75,14.21,241,39.14,22.48,48.47,11.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_1179,0.28,0.21,99.38,0,0.41,37.84,1965,93011,26,12.04,653.5,41.89,34.92,53.37,22.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19647300000000_1302,0.28,0,99.44,0,0.56,37.66,1999,77563,80,9.65,241,123.15,34.92,59.58,37.65,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_1314,0.28,0,96.33,0,3.67,35.89,1967,133047,57,9.42,1894.5,45.64,34.44,48.06,24.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_1315,0.28,16.55,71.72,0,9.46,35.89,1961,133047,57,9.42,241,45.64,34.44,48.06,24.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19734500000000_1340,0.28,0,97.62,0,2.38,38.91,1971,74844,77,13.45,91,73.09,34.92,58.72,20.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
16639200000000_1501,0.28,0,98.81,0,1.19,39.2,2001,27404,80,14.59,1523.5,108.13,42.51,37.04,18.5,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_1516,0.28,0,100,0,0,38.67,1941,122276,75,16.12,241,53.95,22.48,49.36,20.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33672200000000_1638,0.28,0.16,80.97,0,18.87,35.77,2003,27227,96,8.97,13,50.79,31.72,53.5,11.7,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_1681,0.28,0,99.71,0,0.29,36.73,1992,77679,74,20.92,241,33.25,31.72,38.13,63.85,1,1,1,HVAC Controls- Energy Management System,HVAC
36678500000000_1687,0.28,0,100,0,0,39.3,2004,58661,90,13.41,241,74.96,34.44,49.69,36.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36676800000000_1705,0.28,0,91.18,0,8.82,37.89,1976,59146,57,9.74,145,54.05,34.44,56.2,25.55,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33670300000000_1724,0.28,0,100,0,0,38.05,2003,71337,74,12.1,241,44.72,31.72,56.48,13.2,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_1725,0.28,0,100,0,0,38.05,1934,71337,74,12.1,42.5,44.72,31.72,56.48,13.2,1,1,1,HVAC Controls- Energy Management System,HVAC
19649100000000_1764,0.28,0,99.39,0,0.61,37.51,1995,70179,95,18.15,129,27.36,34.92,48.73,18.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_1765,0.28,0,100,0,0,37.51,1999,84167,95,18.15,241,27.36,34.92,48.73,18.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36676800000000_1823,0.28,0,99.91,0,0.09,37.95,1996,50815,57,16.87,220,45.64,34.44,37,24.2,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19650500000000_1992,0.28,0,98.98,0,1.02,41.28,1999,81295,79,14.42,13,56.88,34.92,42.99,14.7,1,1,1,Lighting- LED Exit Signs,Lighting
30736400000000_2111,0.28,2.24,97.6,0,0.16,37.16,2002,114044,45,11.86,1523.5,25.69,22.48,54.47,40.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2113,0.28,1.94,98.06,0,0,37.09,2014,114044,45,64.45,645,25.69,22.48,54.47,22.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2122,0.28,0,100,0,0,37.16,2006,114044,45,11.08,645,25.69,22.48,54.47,22.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2158,0.28,0,100,0,0,37.58,2006,99375,75,12.12,241,45.97,22.48,46.38,10.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30666700000000_2162,0.28,0,100,0,0,37.58,2018,99375,75,12.12,241,45.97,22.48,46.38,10.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2175,0.28,0,100,0,0,37.09,2001,114044,45,14.63,15,25.69,22.48,54.47,20.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33671600000000_2188,0.28,0,36.36,6.57,57.07,40.45,2009,85972,80,57.42,13,37.94,31.72,36.62,13.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2190,0.28,0,100,0,0,37.09,2008,114044,45,8.29,645,25.69,22.48,54.47,19.45,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
54719900000000_2257,0.28,0,100,0,0,38.78,1907,44219,52,27.85,241,49.33,28.45,45.7,35.55,1,1,1,Lighting Controls,Lighting
19645000000000_2282,0.28,4.68,74.86,0.32,20.14,37.91,1903,37361,87,9.22,16,65.92,34.92,72.75,20.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30736400000000_2290,0.28,0,100,0,0,37.16,2006,114044,45,33.88,1894.5,25.69,22.48,54.47,34.6,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30736400000000_2291,0.28,0,100,0,0,37.16,2014,114044,45,16.7,1894.5,25.69,22.48,54.47,13.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2296,0.28,0,99.58,0,0.42,35.07,2006,93281,80,3.13,16,23.8,34.92,36.18,15.55,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_2297,0.28,0,98.22,0,1.23,35.07,2013,93281,80,49.18,241,23.8,34.92,36.18,20.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
54719900000000_2336,0.28,0,100,0,0,38.78,2002,44219,52,13,98.5,49.33,28.45,45.7,23.8,1,1,1,Lighting Controls,Lighting
54719900000000_2337,0.28,0,100,0,0.87,38.78,2016,44219,52,23.65,241,49.33,28.45,45.7,13.8,1,1,1,Lighting Controls,Lighting
16639300000000_2528,0.28,0,100,0,0,39.17,2010,64013,85,13,205,107.9,42.51,47.6,18.15,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
16639300000000_2529,0.28,0,100,0,0,39.05,1959,64013,85,17.51,205,107.9,42.51,47.6,18.3,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
16639200000000_2548,0.28,0,100,0,0,40.42,1950,64184,80,8.34,42.5,108.13,42.51,51.98,50.7,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30666700000000_2560,0.28,0,100,0,0.59,37.58,2002,99375,75,12.12,241,45.97,22.48,46.38,10.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_2609,0.28,0,90.16,0,9.84,38.14,1927,96250,74,19.67,53.5,28.81,31.72,54.65,18.35,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_2698,0.28,0,96.83,0,3.17,36.33,2002,134130,74,16.33,13,23.36,31.72,28.22,14.1,1,1,1,HVAC Controls- Energy Management System,HVAC
19649100000000_2839,0.28,0,96.24,0,3.76,38.01,2013,75000,95,43.02,42,79.24,34.92,60.88,32.55,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19643300000000_2881,0.28,0,99.66,0,0.34,37.33,1951,115104,26,10.07,42,33.36,34.92,56.02,13.25,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30736400000000_2896,0.28,0,98.4,0.16,1.44,35.41,1993,94167,45,18.61,38.5,14.82,22.48,38.05,7.7,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
30739200000000_3048,0.28,0,99.26,0,0.74,37.11,1970,137083,11,16.64,161,31.27,22.48,57.71,6.35,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19734500000000_3052,0.28,0,98.07,1.93,0,39.39,2006,76550,77,1.88,241,54.57,34.92,53.22,33.05,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19649100000000_3099,0.28,0,100,0,0,38.11,1980,98333,95,27.79,23,79.24,34.92,60.88,36.15,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_3117,0.28,0,100,0,0,37.58,1956,50179,91,49.17,241,45.4,26.69,42.86,16.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
56768300000000_3118,0.28,0,100,0,0,37.66,2008,50179,91,49.17,241,45.4,26.69,42.86,16.95,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
33670300000000_3131,0.28,0,97.21,0,2.79,36.47,1995,95536,74,69,42,23.36,31.72,28.22,12.15,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_3133,0.28,0,100,0,0,36.41,1995,83450,74,69,83,24.04,31.72,42.61,12.15,1,1,1,HVAC Controls- Energy Management System,HVAC
19650600000000_3155,0.28,0,100,0,0,35.73,1949,112171,10,13.8,1894.5,25.75,34.92,43.23,9.1,1,1,1,Lighting Controls,Lighting
19649100000000_3239,0.28,0,96.07,0,3.93,38.72,2008,58839,95,19.84,13,74.95,34.92,48.93,30.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3240,0.28,0,36.55,0,63.45,38.72,2007,58839,95,19.84,32.5,74.95,34.92,48.93,30.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
19649100000000_3587,0.28,0,98.61,0,1.39,38.74,1990,53774,95,24.9,13,74.95,34.92,43.54,26.75,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
36678500000000_3644,0.28,0.18,89.78,0,10.04,38.76,2007,93611,90,12.06,205,55.12,34.44,43.09,16.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3670,0.28,0,97.56,0,2.44,39.3,1960,85776,90,27.42,98.5,77.93,34.44,48.03,39.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
54719900000000_3674,0.28,0,100,0,0,38.84,1997,44219,52,18.04,241,49.33,28.45,45.7,18.6,1,1,1,Lighting Controls,Lighting
19645800000000_3729,0.28,0,85.38,0,14.62,37.65,2015,80662,28,5.94,27.5,51.35,34.92,52.72,71.4,1,1,1,Lighting Controls,Lighting
19645800000000_3730,0.28,0,73.75,0,26.65,37.65,1960,80662,28,5.94,15,51.35,34.92,52.72,71.4,1,1,1,Lighting Controls,Lighting
19734500000000_3782,0.28,0,92.69,0,7.31,38.66,1967,115524,77,29.45,241,62.45,34.92,53.71,24,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19734500000000_3783,0.28,0,100,0,0,38.66,1967,115524,77,29.45,653.5,62.45,34.92,53.71,24,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_3,0.29,0,100,0,0,38.23,1980,89167,90,13.78,16,77.93,34.44,48.03,31.9,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
56725500000000_38,0.29,0.4,94.91,0,4.69,35.95,1979,250000,25,29.88,1894.5,20.15,26.69,45.57,13.8,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33751900000000_45,0.29,0,71.42,0,28.58,39.2,2004,117963,24,19.22,241,27.56,31.72,29.15,18.2,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19643300000000_57,0.29,0,97.92,0,2.08,36.74,1974,127973,26,11.15,199,33.36,34.92,56.02,21.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
16638800000000_113,0.29,0,100,0,0,38.34,1965,82500,92,13.5,13,120.31,42.51,47.18,27.05,1,1,1,Lighting- Exterior Fixture Retrofit,Lighting
30736400000000_114,0.29,0,99.05,0,0.95,38.16,2004,85972,45,55.06,1894.5,15.58,22.48,40.65,8.3,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33670300000000_215,0.29,0,99.6,0,0.4,35.24,1958,160444,74,17.95,38.5,39.28,31.72,30.59,12.5,1,1,1,HVAC Controls- Energy Management System,HVAC
19647300000000_307,0.29,0,99.6,0,0.4,37.47,2015,169107,80,5.98,615,24.7,34.92,49.89,16.75,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
56725500000000_340,0.29,0.48,98.17,0,1.35,36.39,2007,93534,25,13.5,42,36.53,26.69,35.6,11.05,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650500000000_357,0.29,0,100,0,0,41.41,1989,82476,79,19.53,42.5,56.88,34.92,42.99,18.25,1,1,1,Lighting- LED Exit Signs,Lighting
19647300000000_483,0.29,0,100,0,0,37.95,1963,95000,80,11.95,23,32.57,34.92,52.04,22.35,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650500000000_492,0.29,0,100,0,0,38.86,1963,89671,79,14.58,241,22.34,34.92,51.63,9.55,1,1,1,Lighting- LED Exit Signs,Lighting
33670300000000_570,0.29,0,99.3,0,0.7,37.17,1969,96563,74,16.95,336,39.28,31.72,38.4,24.75,1,1,1,HVAC Controls- Energy Management System,HVAC
36678500000000_773,0.29,0,98.24,0,1.76,38.79,1991,74659,90,14.86,42,77.93,34.44,48.03,34.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
56725500000000_812,0.29,0,100,0,0,37.02,1964,118824,25,17.24,241,36.53,26.69,45.73,21.4,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_844,0.29,0,99.84,0,0.16,35.33,2004,148125,74,14.8,220,29.45,31.72,29.77,8.35,1,1,1,HVAC Controls- Energy Management System,HVAC
33670300000000_886,0.29,0,98.49,0,1.51,36.86,2003,78750,74,23.34,929,22.5,31.72,56.28,10.2,1,1,1,HVAC Controls- Energy Management System,HVAC
36678500000000_912,0.29,0,100,0,0,38.55,2016,77917,90,11.24,38.5,55.12,34.44,43.09,23.95,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_931,0.29,0,99.76,0,0.24,36.8,1963,159044,80,9.25,1894.5,23.8,34.92,58.27,12,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19650500000000_1144,0.29,0,76.71,0.08,23.21,39.53,2008,152935,79,7.17,241,40.07,34.92,44.04,9.9,1,1,1,Lighting- LED Exit Signs,Lighting
19651400000000_1146,0.29,0,53.22,0,46.78,39.59,2004,73187,14,76.5,241,29.04,34.92,47.14,13.3,1,1,1,Lighting- Retrofit Interior Lamps to LED,Lighting
30666700000000_1154,0.29,0,100,0,0,37.53,2000,89671,75,14.21,241,39.14,22.48,48.47,11.15,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
33751900000000_1195,0.29,2.47,85.27,0,12.26,38.97,2004,207783,24,60.68,504.5,32.95,31.72,25.74,18.5,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
30736400000000_1252,0.29,0,100,0,0,37.95,1993,86726,45,15.52,1894.5,33.71,22.48,55.17,28.35,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_1259,0.29,0,100,0,0,40.22,2000,52632,90,14.02,241,77.93,34.44,52.06,36.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_1260,0.29,0,96.2,0,2.18,40.22,2004,52632,90,14.02,241,77.93,34.44,52.06,36.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
36678500000000_1261,0.29,0,100,0,0.26,40.22,1999,52632,90,14.02,241,77.93,34.44,52.06,36.8,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19647300000000_1329,0.29,0,100,0,0,36.67,1949,74583,80,20.38,16,53.01,34.92,54.47,14.9,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
19643300000000_1432,0.29,0,100,0,0,36.67,2016,85500,26,9.11,161,35.1,34.92,67.43,15.55,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
33670300000000_1460,0.29,0,98.77,0,1.23,36.99,1949,83182,74,17.71,42.5,35.75,31.72,47.49,22.1,1,1,1,HVAC Controls- Energy Management System,HVAC
30666700000000_1491,0.29,0,99.22,0,0.78,38.72,1965,95833,75,10.92,241,39.04,22.48,46.37,17.1,1,1,1,Lighting- Interior Fixture Retrofit,Lighting
56725500000000_1668,0.29,0,99.31,0,0.69,36.61,1934,71500,25,9.71,125.5,36.53,26.69,35.6,17.65,1,1,1,HVAC- Packaged/Split System AC/Heat Pump/VRF,HVAC
19650500000000_1691,0.29,0,65.79,0,34.21,40.95,1995,81295,79,21.54,42.5,56.88,34.92,42.99,13.45,1,1,1,Lighting- LED Exit Signs,Lighting
