,School_ID,NDVI_median,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,Land_Surface_Temp,Year_built,Median_income_BG,Percent_FRPM,Staff,Diversity_Index,Students_with_Disabilities,Asthma_Rates,COVID_infections,Pollution_Burden,Chronic_Absenteeism,retrofit,ndvi_median_binary,retrofit_and_ndvi,income,School_Type
3823,30666700000000_2625,0.14,0,100,0,0,37.95,2005,41759,75,9.5,0.47,241,49.14,22.48,55.25,43.4,1,0,0,low income,Prop. 39 School
3824,19645000000000_2848,0.14,0,100,0,0,40.92,2009,33958,87,17.25,0.63,23,65.92,34.92,66.76,8.25,1,0,0,low income,Prop. 39 School
3825,36679300000000_3540,0.14,0,47.9,0,52.1,42.69,2005,29299,83,14.44,0.47,14.5,86.91,34.44,16.39,5.4,1,0,0,low income,Prop. 39 School
3826,19648600000000_810,0.15,0.08,69.08,0,30.84,43.2,2011,59397,84,25.04,0.58,205,51.51,34.92,35.79,16.6,1,0,0,low income,Prop. 39 School
3827,30666700000000_1097,0.15,0,100,0,0,38.76,1998,52813,75,7.87,0.57,241,53.58,22.48,62.34,21.9,1,0,0,low income,Prop. 39 School
3828,30666700000000_1880,0.15,0,100,0,0,38.05,1992,28589,75,9.32,0.47,241,49.14,22.48,55.25,23.9,1,0,0,low income,Prop. 39 School
3829,19647300000000_1920,0.15,0,100,0,0,38.98,2002,58185,80,11.66,0.56,1894.5,68.25,34.92,67.43,35.7,1,0,0,low income,Prop. 39 School
3830,36676000000000_2425,0.15,0,75.76,0,24.24,42.61,1976,60245,48,23.62,0.47,42.5,98.07,34.44,16.16,88.9,1,0,0,low income,Prop. 39 School
3831,30666700000000_2626,0.15,0,100,0,0,37.45,2005,28426,75,9.5,0.43,241,49.14,22.48,55.25,40.6,1,0,0,low income,Prop. 39 School
3832,19649100000000_3140,0.15,0,100,0,0,38.96,2003,52204,95,20.18,0.63,1523.5,74.6,34.92,60.02,23.5,1,0,0,low income,Prop. 39 School
3833,19649100000000_3151,0.15,0,100,0,0,38.98,2003,31506,95,22.89,0.56,28,74.6,34.92,60.02,30.2,1,0,0,low income,Prop. 39 School
3834,36750400000000_3175,0.15,0,100,0,0,41.1,1997,38260,68,2,0.47,241,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3835,36750400000000_3176,0.15,0,91.92,0,9.14,41.1,1997,38260,68,2,0.46,241,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3836,36750400000000_3178,0.15,0,89.03,0,12.88,41.1,1997,38260,68,2,0.47,241,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3837,36679300000000_3597,0.15,0,99,0,1,40.46,1959,54875,83,50.01,0.57,241,94.91,34.44,43.08,10.8,1,0,0,low income,Prop. 39 School
3838,19647300000000_58,0.16,0,100,0,0,40.64,1911,55000,80,7.5,0.63,241,56.8,34.92,62.49,26.95,1,0,0,low income,Prop. 39 School
3839,19647100000000_92,0.16,0,100,0,0,38.92,2000,60682,92,5.5,0.63,32.5,52.43,34.92,57.37,29.45,1,0,0,low income,Prop. 39 School
3840,19645000000000_533,0.16,0,100,0,0,39.92,1852,46667,87,14.25,0.61,112.5,51.4,34.92,74.1,18,1,0,0,low income,Prop. 39 School
3841,19647300000000_870,0.16,6.24,92.48,0,1.28,37.22,1933,57344,80,11.45,0.47,1523.5,81.93,34.92,53.89,35.9,1,0,0,low income,Prop. 39 School
3842,19647300000000_873,0.16,28.77,389.11,0,0,37.22,1933,57344,80,11.45,0.47,112.5,81.93,34.92,53.89,35.9,1,0,0,low income,Prop. 39 School
3843,19647300000000_1048,0.16,0,100,0,0,38.38,1956,36173,80,20.62,0.47,38.5,82.02,34.92,45.52,28,1,0,0,low income,Prop. 39 School
3844,36679300000000_1157,0.16,0,85.47,0,14.53,40.16,1997,54875,83,2.5,0.43,241,94.91,34.44,43.08,93.8,1,0,0,low income,Prop. 39 School
3845,19647300000000_1444,0.16,0,100,0,0,41.52,2010,53448,80,21.64,0.57,241,47.59,34.92,58.96,23.85,1,0,0,low income,Prop. 39 School
3846,19647300000000_1715,0.16,0,100,0,0,38.43,1977,36797,80,13.64,0.47,241,84.76,34.92,42.26,36.9,1,0,0,low income,Prop. 39 School
3847,19647300000000_1716,0.16,0,96.83,0.45,2.47,38.43,1991,36797,80,13.64,0.43,42.5,84.76,34.92,42.26,36.9,1,0,0,low income,Prop. 39 School
3848,19647300000000_1720,0.16,0,100,0,0,38.38,2009,36797,80,13.64,0.47,1523.5,84.76,34.92,42.26,36.9,1,0,0,low income,Prop. 39 School
3849,19647300000000_1723,0.16,0,98.03,0,1.88,38.43,1967,36797,80,13.64,0.43,241,84.76,34.92,42.26,36.9,1,0,0,low income,Prop. 39 School
3850,19642500000000_1740,0.16,0,57.11,0,42.89,43.9,1950,57387,54,84.5,0.47,241,92.21,34.92,29.23,31.15,1,0,0,low income,Prop. 39 School
3851,30666700000000_2691,0.16,1.36,98.14,0,0,38.48,2005,45375,75,27.75,0.47,241,49.14,22.48,55.25,42.55,1,0,0,low income,Prop. 39 School
3852,30666700000000_2694,0.16,0,94.44,0,5.38,38.48,2005,45375,75,27.75,0.47,241,49.14,22.48,55.25,40.5,1,0,0,low income,Prop. 39 School
3853,30666700000000_2695,0.16,0,98.96,0,0,38.42,2005,59080,75,27.75,0.47,241,49.14,22.48,55.25,21.7,1,0,0,low income,Prop. 39 School
3854,30666700000000_2696,0.16,0,100,0,0,38.54,2005,45375,75,27.75,0.47,241,49.14,22.48,55.25,50.75,1,0,0,low income,Prop. 39 School
3855,30666700000000_2697,0.16,1.12,78.55,0,18.12,38.54,2005,45375,75,27.75,0.56,241,49.14,22.48,55.25,20.6,1,0,0,low income,Prop. 39 School
3856,36739600000000_2805,0.16,0,63.6,0,36.4,40.34,2004,52465,74,28.92,0.47,1523.5,48.91,34.44,23.59,34.05,1,0,0,low income,Prop. 39 School
3857,19647300000000_2832,0.16,0,100,0,0,38.36,2016,48171,80,82.32,0.47,42.5,128.01,34.92,52.08,24.75,1,0,0,low income,Prop. 39 School
3858,19647300000000_2833,0.16,0,98.37,0,1.27,38.36,1952,33403,80,82.32,0.46,1894.5,128.01,34.92,52.08,24.75,1,0,0,low income,Prop. 39 School
3859,19642500000000_2866,0.16,0,42.23,0,57.77,43.36,2002,51000,54,13,0.46,27.5,63.61,34.92,48.68,67.65,1,0,0,low income,Prop. 39 School
3860,19642500000000_2867,0.16,0,93.31,0,6.69,42.4,2002,29167,54,13,0.47,1523.5,113.05,34.92,38.37,67.65,1,0,0,low income,Prop. 39 School
3861,19649100000000_3141,0.16,0,100,0,0,38.98,2003,31506,95,12.04,0.58,1523.5,74.6,34.92,60.02,22.25,1,0,0,low income,Prop. 39 School
3862,19649100000000_3144,0.16,0,89.78,0,7.98,39.02,2003,31506,95,13,0.57,1523.5,74.6,34.92,60.02,22.05,1,0,0,low income,Prop. 39 School
3863,19649100000000_3145,0.16,0,71.05,0,29.47,39.01,2003,31506,95,27.75,0.56,241,74.6,34.92,60.02,8.6,1,0,0,low income,Prop. 39 School
3864,19649100000000_3146,0.16,0,100,0,0,38.98,2003,31506,95,13.97,0.57,1523.5,74.6,34.92,60.02,33.4,1,0,0,low income,Prop. 39 School
3865,19649100000000_3147,0.16,0,100,0,0,38.98,2003,31506,95,23.98,0.57,13,74.6,34.92,60.02,9.8,1,0,0,low income,Prop. 39 School
3866,19649100000000_3148,0.16,0,100,0,0,38.98,2003,31506,95,47.82,0.57,42,74.6,34.92,60.02,34.95,1,0,0,low income,Prop. 39 School
3867,19649100000000_3149,0.16,0,100,0,0,38.98,2003,31506,95,13.48,0.58,13,74.6,34.92,60.02,49.2,1,0,0,low income,Prop. 39 School
3868,36750400000000_3174,0.16,0,91.95,0,8.05,41.16,1997,38260,68,2,0.43,42.5,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3869,36750400000000_3177,0.16,0,93.79,0,5.65,41.16,1997,38260,68,2,0.43,205,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3870,36750400000000_3179,0.16,0,94.84,0,7.46,41.16,1997,38260,68,2,0.47,14.5,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3871,36750400000000_3180,0.16,0,92.48,0,9.08,41.16,1997,38260,68,2,0.43,205,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3872,36750400000000_3181,0.16,0,87.75,0,14.71,41.16,1997,38260,68,2,0.47,1523.5,67.1,34.44,26.2,47,1,0,0,low income,Prop. 39 School
3873,19645000000000_3193,0.16,0,100,0,0,40.95,2002,25990,87,12.38,0.58,241,64.3,34.92,72.9,21.8,1,0,0,low income,Prop. 39 School
3874,19648600000000_3846,0.16,0,76.74,0,23.26,41.4,2003,59397,84,39.95,0.43,23,79.73,34.92,32.07,60.3,1,0,0,low income,Prop. 39 School
3875,19642500000000_99,0.17,0,97.79,0,2.21,41.53,1912,40724,54,74,0.47,241,142.59,34.92,40.49,28.25,1,0,0,low income,Prop. 39 School
3876,19648200000000_157,0.17,0,100,0,0,39.3,1961,39196,98,21.73,0.63,241,73.28,34.92,69.27,24.85,1,0,0,low income,Prop. 39 School
3877,19645000000000_532,0.17,0,100,0,0,40.08,1852,46667,87,14.25,0.63,504.5,51.4,34.92,74.1,18,1,0,0,low income,Prop. 39 School
3878,19645000000000_535,0.17,0,100,0,0,40.11,1852,46667,87,14.25,0.61,161,51.4,34.92,74.1,18,1,0,0,low income,Prop. 39 School
3879,30666700000000_906,0.17,0,100,0,0,38.76,2001,45375,75,62.25,0.47,241,31.95,22.48,49.38,27.2,1,0,0,low income,Prop. 39 School
3880,30666700000000_907,0.17,0,100,0,0,38.95,2001,45375,75,62.25,0.47,241,31.95,22.48,49.38,27.2,1,0,0,low income,Prop. 39 School
3881,30666700000000_1094,0.17,0,100,0,0,38.76,2007,46964,75,7.87,0.56,241,53.58,22.48,62.34,21.9,1,0,0,low income,Prop. 39 School
3882,19647300000000_1558,0.17,0,98.56,0,1.44,39.91,1997,51603,80,12.29,0.56,241,88.49,34.92,69.84,40.35,1,0,0,low income,Prop. 39 School
3883,19642500000000_1659,0.17,0,72.66,0,27.34,40.72,1995,44811,54,85.5,0.47,1523.5,58.02,34.92,35.88,32.75,1,0,0,low income,Prop. 39 School
3884,19642500000000_1739,0.17,0,48.57,0,51.43,43.78,2015,49884,54,84.5,0.47,241,92.21,34.92,29.23,31.15,1,0,0,low income,Prop. 39 School
3885,19753100000000_1984,0.17,0,38.23,0,61.77,44.17,2018,53844,77,13,0.47,241,150.27,34.92,39.37,26.65,1,0,0,low income,Prop. 39 School
3886,19753100000000_1985,0.17,0,68.63,0,31.26,44.17,2018,53844,77,13,0.46,14.5,150.27,34.92,39.37,64.85,1,0,0,low income,Prop. 39 School
3887,19753100000000_1986,0.17,0,95.54,0,6.1,44.17,2018,53844,77,13,0.47,1523.5,150.27,34.92,39.37,30.65,1,0,0,low income,Prop. 39 School
3888,30666700000000_2120,0.17,0,100,0,0,38.7,1912,45375,75,24.95,0.47,241,31.95,22.48,49.38,27.75,1,0,0,low income,Prop. 39 School
3889,30666700000000_2364,0.17,0,100,0,0,38.7,2015,45375,75,55.91,0.47,241,31.95,22.48,49.38,28.2,1,0,0,low income,Prop. 39 School
3890,36679300000000_2390,0.17,0,72.85,0,27.15,40.41,2016,50000,83,13.41,0.46,14.5,107.74,34.44,28.87,89.5,1,0,0,low income,Prop. 39 School
3891,36679300000000_2530,0.17,0,64.41,0,35.59,41.59,2011,57727,83,16.75,0.47,14.5,75.48,34.44,15.79,99.9,1,0,0,low income,Prop. 39 School
3892,30666700000000_2692,0.17,2.22,98.22,0,0,38.7,2005,45375,75,27.75,0.47,241,31.95,22.48,49.38,15.8,1,0,0,low income,Prop. 39 School
3893,30666700000000_2693,0.17,0,64.47,0,31.55,38.7,2005,45375,75,27.75,0.57,241,31.95,22.48,49.38,22.25,1,0,0,low income,Prop. 39 School
3894,19649100000000_3143,0.17,0,100,0,0,38.86,2003,52204,95,11.51,0.58,42,74.6,34.92,60.02,39.1,1,0,0,low income,Prop. 39 School
3895,19649100000000_3150,0.17,0,100,0,0,38.98,2003,31506,95,38,0.57,98.5,74.6,34.92,60.02,12.55,1,0,0,low income,Prop. 39 School
3896,19647300000000_3427,0.17,0,100,0,0,41.45,1976,37361,80,22.98,0.57,241,47.59,34.92,58.96,31.4,1,0,0,low income,Prop. 39 School
3897,19647300000000_3736,0.17,0,100,0,0,37.86,1954,58910,80,10.99,0.47,32.5,110.89,34.92,41.13,30.65,1,0,0,low income,Prop. 39 School
3898,19647300000000_3737,0.17,0,88.13,0,12.93,37.86,2003,58910,80,10.99,0.43,13,110.89,34.92,41.13,30.65,1,0,0,low income,Prop. 39 School
3899,19647300000000_3744,0.17,0,98,0,0,37.86,1998,58910,80,10.99,0.47,14.5,110.89,34.92,41.13,30.65,1,0,0,low income,Prop. 39 School
3900,19647300000000_3763,0.17,0,100,0,0,37.98,1972,44432,80,8.81,0.47,241,70.58,34.92,41.68,34.45,1,0,0,low income,Prop. 39 School
3901,19647300000000_3764,0.17,0,100,0,0,37.73,2003,47589,80,8.81,0.47,241,93.2,34.92,47.86,34.45,1,0,0,low income,Prop. 39 School
3902,19647300000000_81,0.18,0,100,0,0,37.61,1976,35750,80,11.48,0.47,241,80.67,34.92,51.29,36.15,1,0,0,low income,Prop. 39 School
3903,19647300000000_249,0.18,0,100,0,0,38.32,1934,46389,80,12.85,0.56,241,91,34.92,59.34,33.7,1,0,0,low income,Prop. 39 School
3904,19647300000000_250,0.18,0,100,0,0,38.43,1934,60815,80,12.85,0.56,241,91,34.92,59.34,33.7,1,0,0,low income,Prop. 39 School
3905,19647300000000_252,0.18,0,99.52,0,0,38.43,1934,60815,80,12.85,0.57,241,91,34.92,59.34,33.7,1,0,0,low income,Prop. 39 School
3906,19734500000000_2150,0.18,0,100,0,0,38.48,2003,23906,77,22.15,0.57,1894.5,46.16,34.92,68.28,23.05,1,0,0,low income,Prop. 39 School
3907,16639600000000_2179,0.18,0,100,0,0,40.51,2015,42358,85,17.57,0.56,241,108.13,42.51,51.98,22.6,1,0,0,low income,Prop. 39 School
3908,19648200000000_2510,0.18,0,100,0,0,40.49,1990,23750,98,15.48,0.61,241,65.92,34.92,71.41,12.6,1,0,0,low income,Prop. 39 School
3909,19648200000000_2511,0.18,0,100,0,0,39.48,1992,54948,98,14.43,0.61,13,73.28,34.92,69.27,18.6,1,0,0,low income,Prop. 39 School
3910,19648600000000_2737,0.18,0,78.93,0,21.07,42.41,2012,48269,84,91.54,0.47,205,125.16,34.92,27.61,92.15,1,0,0,low income,Prop. 39 School
3911,19647300000000_2860,0.18,0,87.93,0,8.11,40.15,1957,46875,80,22.37,0.57,241,80,34.92,65.52,29.7,1,0,0,low income,Prop. 39 School
3912,30736400000000_2997,0.18,0,100,0,0,40.16,1994,47099,45,17.73,0.43,1894.5,22.97,22.48,56.16,20.6,1,0,0,low income,Prop. 39 School
3913,36739600000000_3170,0.18,0,85.33,0,17.74,38.97,1959,51513,74,70.14,0.47,13,48.91,34.44,23.59,25.1,1,0,0,low income,Prop. 39 School
3914,19645000000000_3191,0.18,0,100,0,0,40.33,1993,56136,87,12.38,0.61,241,45.36,34.92,70.24,21.8,1,0,0,low income,Prop. 39 School
3915,19645000000000_3192,0.18,0,100,0,0,40.33,1993,56136,87,12.38,0.63,23,45.36,34.92,70.24,21.8,1,0,0,low income,Prop. 39 School
3916,19648600000000_3386,0.18,0,86.03,0,13.97,42.47,2014,43000,84,27.24,0.47,1523.5,125.16,34.92,36.17,28.7,1,0,0,low income,Prop. 39 School
3917,19648600000000_100,0.19,0,85.21,0,14.79,41.15,2006,59397,84,32.3,0.47,13,79.73,34.92,32.07,31.6,1,0,0,low income,Prop. 39 School
3918,19648600000000_619,0.19,0,92.62,0,7.38,40.86,2012,43491,84,28.11,0.57,42.5,51.51,34.92,35.79,17.9,1,0,0,low income,Prop. 39 School
3919,30666700000000_875,0.19,0,100,0,0,38.29,2003,39716,75,14.25,0.56,241,49.14,22.48,55.25,19.5,1,0,0,low income,Prop. 39 School
3920,19647300000000_1389,0.19,0.4,99.6,0,0,39.7,2004,43333,80,15.29,0.63,241,50.83,34.92,79.14,18.3,1,0,0,low income,Prop. 39 School
3921,19647300000000_1474,0.19,0,100,0,0,37.02,2007,35750,80,14.68,0.47,241,80.67,34.92,51.29,21.55,1,0,0,low income,Prop. 39 School
3922,16639600000000_2249,0.19,0,100,0,0,40.51,2015,53774,85,15.41,0.58,14.5,108.13,42.51,51.98,13.8,1,0,0,low income,Prop. 39 School
3923,36676900000000_2665,0.19,0,94.59,0,5.41,37.78,1990,57608,82,15.52,0.58,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3924,36676900000000_2666,0.19,0,88.58,0,11.11,37.78,1990,57608,82,15.52,0.57,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3925,36676900000000_2667,0.19,0.95,99.4,0,0,37.78,1990,57608,82,15.52,0.57,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3926,36676900000000_2668,0.19,0,79.36,0,18.25,37.78,1990,57608,82,15.52,0.58,220,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3927,36676900000000_2669,0.19,0,99.52,0.76,0,37.78,1990,57608,82,15.52,0.47,653.5,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3928,36676900000000_2670,0.19,0,99.89,0,0.11,37.78,1990,57608,82,15.52,0.57,38.5,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3929,36676900000000_2671,0.19,0,99.92,0,0,37.78,1990,57608,82,15.52,0.57,13,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3930,36676900000000_2672,0.19,0,100,0,0,37.78,1990,57608,82,15.52,0.57,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3931,36676900000000_2673,0.19,0,100,0,0,37.78,1990,57608,82,15.52,0.58,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3932,36676900000000_2674,0.19,0,100,0,0,37.78,1990,57608,82,15.52,0.58,241,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3933,36676900000000_2675,0.19,0,85.51,0,11.54,37.78,1990,57608,82,15.52,0.63,1523.5,32.25,34.44,53.91,26.8,1,0,0,low income,Prop. 39 School
3934,19642500000000_2810,0.19,0,68.63,0,31.37,42.84,1996,50483,54,8,0.46,13,116.62,34.92,31.94,93.45,1,0,0,low income,Prop. 39 School
3935,30666700000000_3646,0.19,0,100,0,0,38.86,1997,53164,75,9.98,0.47,241,49.44,22.48,53.58,19.4,1,0,0,low income,Prop. 39 School
3936,19648200000000_3767,0.19,0,100,0,0,39.59,1990,33182,98,21.79,0.57,241,68.46,34.92,62.72,22.25,1,0,0,low income,Prop. 39 School
3937,30666700000000_3769,0.19,0,100,0,0,38.96,2015,45170,75,14.71,0.47,241,31.95,22.48,49.38,24.95,1,0,0,low income,Prop. 39 School
3938,19648600000000_3860,0.19,0,82.06,0,17.94,42.9,2007,51000,84,24.65,0.47,42.5,113.05,34.92,38.37,28.9,1,0,0,low income,Prop. 39 School
3939,19647300000000_306,0.2,0,100,0,0,37.67,1994,34179,80,11.65,0.43,23,33.69,34.92,35.37,38.75,1,0,0,low income,Prop. 39 School
3940,19753100000000_334,0.2,0,100,0,0,37.16,2015,53882,77,4.61,0.63,13,20.8,22.48,65.43,23.25,1,0,0,low income,Prop. 39 School
3941,19642500000000_642,0.2,0,96.65,0,3.35,41.1,1975,47083,54,23.5,0.46,220,142.59,34.92,40.49,72.8,1,0,0,low income,Prop. 39 School
3942,56768300000000_1180,0.2,0.83,94.68,0,4.48,37.35,2004,54583,91,11.52,0.56,1523.5,45.4,26.69,42.86,26.1,1,0,0,low income,Prop. 39 School
3943,19648200000000_2027,0.2,0,99.68,0,0.32,40.17,1980,43333,98,23.34,0.63,16,65.92,34.92,71.41,27.35,1,0,0,low income,Prop. 39 School
3944,19647300000000_2923,0.2,1.71,94.68,0,2.24,37.97,2002,48523,80,4.13,0.47,241,79.55,34.92,59.14,93.25,1,0,0,low income,Prop. 39 School
3945,36678500000000_3074,0.2,0,96.23,0,3.77,40.19,1998,53092,90,13.41,0.56,1523.5,77.93,34.44,48.6,36.25,1,0,0,low income,Prop. 39 School
3946,36750400000000_3317,0.2,0,7.48,0,92.52,42.59,2004,33182,68,12.25,0.43,205,67.1,34.44,25.15,88.9,1,0,0,low income,Prop. 39 School
3947,36750400000000_3319,0.2,0,93.65,0,7.18,42.59,2004,57608,68,12.25,0.47,14.5,67.1,34.44,25.15,43.8,1,0,0,low income,Prop. 39 School
3948,36750400000000_3323,0.2,0,76.85,0,25.13,42.59,2004,57222,68,12.25,0.43,13,67.1,34.44,25.15,34.1,1,0,0,low income,Prop. 39 School
3949,36750400000000_3324,0.2,0,90.16,0,11.67,42.59,2004,42200,68,12.25,0.46,241,67.1,34.44,25.15,47,1,0,0,low income,Prop. 39 School
3950,36750400000000_3325,0.2,0,89.62,0,14.41,42.59,2004,50000,68,12.25,0.47,98.5,67.1,34.44,25.15,34.85,1,0,0,low income,Prop. 39 School
3951,19648200000000_3766,0.2,0,100,0,0,39.66,1990,33182,98,21.79,0.63,220,68.46,34.92,62.72,22.25,1,0,0,low income,Prop. 39 School
3952,19647300000000_29,0.21,0,100,0,0,38.76,1946,32000,80,11.71,0.46,241,94.42,34.92,46.05,36.2,1,0,0,low income,Prop. 39 School
3953,19647300000000_288,0.21,0,97.59,0,2.41,36.97,1934,40903,80,8.03,0.47,13,80.19,34.92,46.32,32.65,1,0,0,low income,Prop. 39 School
3954,29103000000000_951,0.21,0,82.93,0,17.07,39.03,2014,58638,65,33.33,0.43,241,62.2,27.08,43.26,50.3,1,0,0,low income,Prop. 39 School
3955,19734500000000_1468,0.21,0,100,0,0,40.97,2005,55662,77,14.58,0.57,32.5,28.38,34.92,42.1,20.45,1,0,0,low income,Prop. 39 School
3956,19647300000000_1512,0.21,0,98.8,0,1.2,39.89,2010,57083,80,23.4,0.47,16,94.66,34.92,55.34,35.65,1,0,0,low income,Prop. 39 School
3957,36750400000000_1566,0.21,0,47.3,0,52.7,39.22,2009,55893,68,26.3,0.47,205,67.1,34.44,27.68,19.7,1,0,0,low income,Prop. 39 School
3958,19649100000000_2239,0.21,0,100,0,0,38.87,2002,52204,95,2.5,0.58,13,74.6,34.92,60.02,28.55,1,0,0,low income,Prop. 39 School
3959,19649100000000_2770,0.21,0,98.88,0,1.12,39.47,2005,35063,95,9.38,0.47,241,78.05,34.92,55.56,81.05,1,0,0,low income,Prop. 39 School
3960,19647300000000_3257,0.21,0,100,0,0,42.22,2011,41328,80,32.42,0.47,241,76.96,34.92,56.95,31.7,1,0,0,low income,Prop. 39 School
3961,19648200000000_3765,0.21,0,100,0,0,39.72,1953,33182,98,21.79,0.61,1523.5,68.46,34.92,62.72,22.25,1,0,0,low income,Prop. 39 School
3962,19647300000000_30,0.22,0,98.25,0,1.75,38.51,1946,41250,80,11.71,0.47,241,94.42,34.92,44.69,36.2,1,0,0,low income,Prop. 39 School
3963,33752000000000_77,0.22,0,88.48,0,11.52,38.91,2002,38515,40,16.55,0.43,98.5,38.17,31.72,34.46,22.5,1,0,0,low income,Prop. 39 School
3964,29103000000000_949,0.22,0,88.8,0.64,10.56,38.96,2014,42314,65,33.33,0.47,241,62.2,27.08,43.26,39.5,1,0,0,low income,Prop. 39 School
3965,29103000000000_952,0.22,0,87.93,0,12.01,38.96,2014,56250,65,33.33,0.47,464,62.2,27.08,43.26,21.05,1,0,0,low income,Prop. 39 School
3966,56768300000000_1181,0.22,0,100,0,0,38.26,2005,29564,91,11.52,0.47,13,45.4,26.69,42.86,26.1,1,0,0,low income,Prop. 39 School
3967,56768300000000_1182,0.22,0,99,0,0,38.26,2014,29564,91,11.52,0.56,14.5,45.4,26.69,42.86,26.1,1,0,0,low income,Prop. 39 School
3968,56768300000000_1185,0.22,37.05,62.95,0,0,37.84,1959,54583,91,11.52,0.43,27.5,45.4,26.69,42.86,26.1,1,0,0,low income,Prop. 39 School
3969,16639300000000_1229,0.22,0,100,0,0,40.08,1998,38260,85,18.84,0.56,205,108.13,42.51,51.98,18.9,1,0,0,low income,Prop. 39 School
3970,33670300000000_1789,0.22,0,77.67,0,22.33,37.59,2009,57321,74,18.16,0.56,241,28.21,31.72,54.75,23.95,1,0,0,low income,Prop. 39 School
3971,30666700000000_2459,0.22,0,100,0,0,38.92,1993,53942,75,11.37,0.46,241,30.41,22.48,53.15,52.85,1,0,0,low income,Prop. 39 School
3972,19647300000000_2885,0.22,0,100,0,0,37.72,2011,59662,80,30.45,0.58,241,79.55,34.92,65.15,20.75,1,0,0,low income,Prop. 39 School
3973,19647300000000_2887,0.22,0,100,0,0,37.72,2011,42146,80,30.45,0.56,241,79.55,34.92,65.15,20.75,1,0,0,low income,Prop. 39 School
3974,30736400000000_2170,0.23,0,100,0,0,40.27,1997,28589,45,14.76,0.46,241,38.35,22.48,47.44,24.15,1,0,0,low income,Prop. 39 School
3975,19649100000000_3018,0.23,0,100,0,0,38.95,2007,54329,95,15.56,0.57,241,62.94,34.92,60.91,37.85,1,0,0,low income,Prop. 39 School
3976,19734400000000_87,0.24,0,100,0,0,39.7,1961,43491,89,11.76,0.61,42.5,121.95,34.92,54.23,28.6,0,1,0,low income,Control School
3977,30665200000000_287,0.24,0,99.28,0,0.72,38.3,1934,44479,66,13.86,0.63,1894.5,50.78,22.48,58.82,29.4,0,1,0,low income,Control School
3978,30665100000000_294,0.24,0,100,0,0,39.14,1956,31000,27,30.87,0.56,1894.5,47.1,22.48,56.76,14.6,0,1,0,low income,Control School
3979,36677100000000_350,0.24,0,88.1,0,11.9,38.85,1992,55208,82,11.33,0.63,1523.5,47.11,34.44,45.97,26.15,0,1,0,low income,Control School
3980,19642900000000_447,0.24,0,100,0,0,39.89,1997,36797,89,17.44,0.63,241,66.86,34.92,64.6,22.3,0,1,0,low income,Control School
3981,36678430000000_750,0.24,0,99.44,0.56,0,38.78,1999,48059,65,24.12,0.63,38.5,56.38,34.44,52.77,18.1,0,1,0,low income,Control School
3982,36678430000000_753,0.24,0,99.56,0,0.44,39.86,1934,57171,65,74.33,0.63,38.5,56.11,34.44,60.75,18.1,0,1,0,low income,Control School
