"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"451",4106,"56725500000000_2958",0.45,1.91,70.78,0,27.32,34.16,1931,108417,25,47.82,271.5,44.99,26.69,50.1,20.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"122892","56725465634761"
"452",4107,"56725500000000_2959",0.45,0,6.13,2.38,7.81,34.16,2004,101750,25,47.82,645,44.99,26.69,50.1,20.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"2282299","56725465634761"
"453",4109,"33752000000000_2222",0.46,0,20.27,4.63,75.1,34.22,2019,126827,40,12.46,1894.5,35.71,31.72,49.47,4.7,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"6468721","33752000139113"
"454",4114,"26736900000000_3195",0.57,0.56,14.92,64.52,20,21.54,1991,97431,47,7.04,13,47.37,28.52,26.26,46.9,1,1,1,"HVAC- Chiller/Boiler Replacement","HVAC",2.67369e+13,"7078763","26736922630036"
"455",4122,"43700000000000_71",0.15,21.37,9.55,0,64.31,27.27,1971,101635,40,7.04,205,36.08,52.82,16.91,35.65,0,0,0,"HVAC- VAV System","HVAC",4.36944e+13,"2095623247","43694356071534"
"456",4124,"39700000000000_97",0.13,0,71.05,1.02,0,28.67,2005,108236,55,13.21,645,41.94,49.49,45.86,23.9,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96859e+13,"2520292034","39685850108217"
"457",4147,"39700000000000_525",0.15,0,89.61,0,0,28.14,1985,102277,74.5,13.37,27.5,56.7,49.49,34.68,40.85,0,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.96859e+13,"9981065484","39685856104038"
"458",4200,"19753100000000_2426",0.18,0,99.92,0,0.08,42.16,2013,103167,77,2.75,13,23.95,34.92,44.34,17.85,1,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.97531e+13,"345314","19753090128603"
"459",4205,"33752000000000_2868",0.22,0,96.31,0,3.69,38.36,2010,105962,40,16.13,205,38.17,31.72,34.46,19.45,1,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9806054","33752006108153"
"460",4206,"33752000000000_2869",0.22,0,64.35,0,7.82,38.36,2014,105962,40,16.13,14.5,38.17,31.72,34.46,19.45,1,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9806055","33752006108153"
"461",4207,"33752000000000_2870",0.22,5.77,64.39,0,14.78,38.36,2015,105962,40,16.13,14.5,38.17,31.72,34.46,19.45,1,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"9806057","33752006108153"
"462",4210,"33752000000000_2103",0.23,0,96.96,0,3.04,39.59,2009,105833,40,57.42,241,39.25,31.72,38,32.2,1,0,0,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.3752e+13,"10226382","33752000118794"
"463",4324,"19643300000000_110",0.24,0,98.57,0,1.43,37.05,1960,103839,26,7.32,199,40.67,34.92,62.08,10.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"1271766","19643296011795"
"464",4345,"56725500000000_2450",0.26,0,95.77,0,4.23,35.42,1990,103403,25,4,241,62.54,26.69,39.71,14.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"2250013","56725465634480"
"465",4346,"56725500000000_2524",0.26,0,100,0,0,35.39,1997,103403,25,12.29,267,62.54,26.69,39.71,10.45,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7027151","56725465634480"
"466",4347,"56725500000000_2566",0.26,0,100,0,0,35.42,2010,103403,25,28.2,241,62.54,26.69,39.71,7.65,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"9384569","56725465634480"
"467",4351,"33670300000000_3426",0.26,0,93.08,0,6.92,39.28,2003,100143,74,18.65,241,23.69,31.72,46.76,11.85,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"9503646","33670330100982"
"468",4354,"19643300000000_256",0.27,0,98.57,0,1.43,37.34,1903,105000,26,19.01,83,39.16,34.92,53.99,11.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"9731786","19643291931088"
"469",4355,"56725500000000_556",0.27,0,98.57,0,1.43,35.36,2012,103403,25,4.63,241,62.54,26.69,39.71,25.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"7557347","56725460125674"
"470",4368,"56725500000000_1783",0.28,0,99.1,0,0.9,37.08,1990,103333,25,11.03,267,36.53,26.69,30.02,4.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",5.67255e+13,"4502353","56725536096838"
"471",4370,"19650900000000_328",0.29,0,100,0,0,37.65,1990,100417,80,9.36,42,57.86,34.92,49.24,16.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"7521171","19650946023410"
"472",4372,"19650900000000_569",0.29,0,100,0,0,37.76,1913,109356,80,18.81,27.5,37.22,34.92,46.58,67.2,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"2150299","19650941938513"
"473",4375,"19650900000000_2343",0.29,0,99.59,0,0.41,37.73,2010,109356,80,19.51,241,37.22,34.92,46.58,22.8,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96509e+13,"7490869","19650940120907"
"474",4376,"33670300000000_3777",0.29,0,82.36,0,17.64,36.22,1992,107143,74,14.11,241,25.93,31.72,36.99,19.15,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"1250278","33670336110589"
"475",4377,"33670300000000_1099",0.3,0,100,0,0,37.3,1959,109519,74,21.47,1894.5,44.72,31.72,46.57,15.75,1,1,1,"HVAC Controls- Energy Management System","HVAC",3.36703e+13,"5981827","33670336031785"
"476",4379,"33751900000000_2782",0.31,0,95.38,0,4.62,37.42,1996,105768,24,16.5,1523.5,32.95,31.72,22.89,23.55,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"6530696","33751926113641"
"477",4380,"19643300000000_1055",0.32,0,99.53,0,0.47,37.05,1991,104362,26,7.99,42,33.63,34.92,49.43,25.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7040624","19643296011803"
"478",4381,"19643300000000_1056",0.32,0,88.13,0,0,37.05,2010,104362,26,7.99,27.5,33.63,34.92,49.43,25.95,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",1.96433e+13,"7040625","19643296011803"
"479",4384,"33751900000000_1856",0.35,0,93.85,0,6.15,37.22,1989,106098,24,24.02,23,37.94,31.72,25.35,19.3,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"7077798","33751926107254"
"480",4389,"33751900000000_2889",0.36,0,89.36,0,10.64,37.04,1999,105550,24,11.24,28,37.94,31.72,23.79,10.5,1,1,1,"HVAC- Packaged/Split System AC/Heat Pump/VRF","HVAC",3.37519e+13,"1557616","33751926106017"
