"","Order","School_ID","NDVI_median","Percent_Water","Percent_Developed","Percent_Forest","Percent_Pasture","Land_Surface_Temp","Year_built","Median_income_BG","Percent_FRPM","Staff","Students_with_Disabilities","Asthma_Rates","COVID_infections","Pollution_Burden","Chronic_Absenteeism","retrofit","ndvi_median_binary","retrofit_and_ndvi","EEM","EE_Retrofit_Type","CDS_Code","char_prem_id","CDSCode"
"2950",2950,"42691500000000_375",0.32,2.38,95.67,0.08,1.87,33.06,1930,77361,81,16.3,241,32.23,24.3,46.53,18.4,0,1,0,NA,NA,4.26915e+13,"6771976","42691466060008"
"2951",2951,"42691500000000_376",0.32,0,97.09,0,2.91,32.91,1930,77361,81,16.3,241,32.23,24.3,46.53,18.4,0,1,0,NA,NA,4.26915e+13,"9122067","42691466060008"
"2952",2952,"36678200000000_404",0.32,0,100,0,0,36.45,1967,85313,71,14.29,42.5,51.02,34.44,55.85,13.8,0,1,0,NA,NA,3.66782e+13,"6856341","36678196036164"
"2953",2953,"30666200000000_440",0.32,5.28,87.93,0,6.79,36.46,1991,195795,10,18.71,38.5,32.73,22.48,42.14,14.5,0,1,0,NA,NA,3.06662e+13,"1727763","30666216107767"
"2954",2954,"30666200000000_441",0.32,0,98.17,0,9.69,36.46,1991,195795,10,18.71,361.5,32.73,22.48,42.14,14.5,0,1,0,NA,NA,3.06662e+13,"9565779","30666216107767"
"2955",2955,"19651100000000_745",0.32,0,98.78,0,1.22,38.7,1949,55208,77,11.23,241,57.32,34.92,53.46,23.7,0,1,0,NA,NA,1.96511e+13,"692450","1.96511e+13"
"2956",2956,"19648320000000_756",0.32,0,95.12,0,4.88,40.16,1980,128603,0,17.59,1894.5,24.89,34.92,41.05,13.05,0,1,0,NA,NA,1.964832e+13,"1584231","1.964832e+13"
"2957",2957,"30736500000000_862",0.32,15.21,84.22,0,0.57,37.85,1980,128523,19,11.45,241,21.1,22.48,42.21,10.2,0,1,0,NA,NA,3.07365e+13,"2367852","30736506100317"
"2958",2958,"30736500000000_863",0.32,0,100,0,0,37.86,1980,121316,19,11.45,241,21.1,22.48,42.21,10.2,0,1,0,NA,NA,3.07365e+13,"6962283","30736506100317"
"2959",2959,"42692000000000_917",0.32,4.85,44.69,3.03,47.42,34.1,2006,140795,36,19.48,205,30.54,24.3,22.24,12.8,0,1,0,NA,NA,4.2692e+13,"10405297","42691956045421"
"2960",2960,"42692000000000_918",0.32,33.33,0,0,66.67,34.1,1994,101042,36,19.48,205,30.54,24.3,22.24,12.8,0,1,0,NA,NA,4.2692e+13,"10405298","42691956045421"
"2961",2961,"36678800000000_1105",0.32,0,100,0,0,38.55,2013,47330,88,14.91,241,111.61,34.44,55.82,30.95,0,1,0,NA,NA,3.66788e+13,"10381851","36678760127340"
"2962",2962,"30666500000000_1133",0.32,0,98.25,0,1.75,38.15,2003,96473,40,9.93,1523.5,23.63,22.48,31.51,9.2,0,1,0,NA,NA,3.06665e+13,"6280438","30666476030027"
"2963",2963,"36678800000000_1147",0.32,0,100,0,0,39.22,1999,103906,88,22.47,28,97.17,34.44,45.67,37.05,0,1,0,NA,NA,3.66788e+13,"6795341","36678766059505"
"2964",2964,"36678800000000_1148",0.32,0,99.44,0,1.12,39.22,1901,53688,88,22.47,205,97.17,34.44,45.67,37.05,0,1,0,NA,NA,3.66788e+13,"9295608","36678766059505"
"2965",2965,"54722600000000_1313",0.32,0,100,0,0,38.53,1949,43491,71,14.1,1894.5,45.33,28.45,57.3,36.75,0,1,0,NA,NA,5.47226e+13,"6727219","54722566054621"
"2966",2966,"42692000000000_1401",0.32,1.64,89.66,0,8.7,32.9,1959,20423,36,19.27,1523.5,20.01,24.3,18.22,12.7,0,1,0,NA,NA,4.2692e+13,"6026727","42691956045470"
"2967",2967,"56726000000000_1564",0.32,0,92.26,0.56,7.18,40.35,1976,63412,60,12.63,42.5,48.64,26.69,35.38,24.65,0,1,0,NA,NA,5.6726e+13,"6498795","56726036055727"
"2968",2968,"19648400000000_1592",0.32,0,97.97,0,2.03,36.59,2010,154583,81,39.21,183,30.79,34.92,45.03,10.45,0,1,0,NA,NA,1.96484e+13,"7073065","19648401934728"
"2969",2969,"54722600000000_1738",0.32,0,97.75,0,2.25,37.39,2007,83309,71,12.88,241,46.26,28.45,41.16,25.5,0,1,0,NA,NA,5.47226e+13,"6738891","54722566092795"
"2970",2970,"19651100000000_1800",0.32,0,100,0,0,37.33,1995,57171,77,17.75,13,78.72,34.92,51.63,31.8,0,1,0,NA,NA,1.96511e+13,"6400048","19651106023683"
"2971",2971,"42767900000000_1919",0.32,20.71,79.29,0,0,32.31,1986,77865,62,11.67,241,23.02,24.3,48.62,23.85,0,1,0,NA,NA,4.27679e+13,"6771621","42767866045884"
"2972",2972,"42767900000000_1924",0.32,0.32,63.76,2.86,0,32.31,1986,77865,62,11.67,1894.5,23.02,24.3,48.62,23.85,0,1,0,NA,NA,4.27679e+13,"6357573","42767866045884"
"2973",2973,"54722600000000_2078",0.32,0,100,0,0,38.45,1963,68031,71,9.69,241,46.26,28.45,53.34,33.1,0,1,0,NA,NA,5.47226e+13,"7055306","54722566054654"
"2974",2974,"56737600000000_2363",0.32,0,97.8,0,2.2,37.73,2003,135463,40,14.5,1894.5,25.61,26.69,35.08,23.25,0,1,0,NA,NA,5.67376e+13,"9267167","56737596055958"
"2975",2975,"54755200000000_2371",0.32,6.03,20.95,0,73.02,39.66,1924,27857,95,57.66,14.5,61.64,28.45,42.35,26.1,0,1,0,NA,NA,5.47552e+13,"9452490","54755236053888"
"2976",2976,"56737600000000_2504",0.32,0,100,0,1.35,37.73,2010,135463,40,31.5,13,25.61,26.69,35.08,7.45,0,1,0,NA,NA,5.67376e+13,"6875760","56737596055958"
"2977",2977,"56737600000000_2506",0.32,0,87.07,0,12.93,36.59,2010,114821,40,9.71,241,25.61,26.69,36.41,18.3,0,1,0,NA,NA,5.67376e+13,"6875827","56737590119149"
"2978",2978,"30736500000000_2525",0.32,0,100,0,0,38.41,2007,47199,19,15.52,241,26.34,22.48,36.04,31.1,0,1,0,NA,NA,3.07365e+13,"7028773","30736500116046"
"2979",2979,"30736500000000_2628",0.32,0,97.34,0,2.66,36.77,2002,114821,19,19.54,85.5,30,22.48,60.93,15.2,0,1,0,NA,NA,3.07365e+13,"9384992","30736506120141"
"2980",2980,"30664600000000_2630",0.32,0,98.88,0,1.12,35.89,1996,167566,58,10.59,13,21.7,22.48,27.32,15.4,0,1,0,NA,NA,3.06646e+13,"7223723","30664646113344"
"2981",2981,"36750700000000_2798",0.32,0,100,0,0,35.8,1990,173482,86,17.14,241,23.89,34.44,40.88,7.15,0,1,0,NA,NA,3.67507e+13,"6476465","36750696109573"
"2982",2982,"19734600000000_2861",0.32,0,84.23,1.44,14.33,36.92,1893,90357,21,14.9,16,27.84,34.92,47.75,5.9,0,1,0,NA,NA,1.97346e+13,"6660857","19734606106918"
"2983",2983,"54722600000000_3061",0.32,0,100,0,0,36.83,1967,66547,71,13.45,1894.5,46.26,28.45,55.39,27.8,0,1,0,NA,NA,5.47226e+13,"1166567","54722566054670"
"2984",2984,"30666200000000_3168",0.32,0,100,0,0,37.99,1960,130213,10,18.95,241,30.37,22.48,55.88,12.9,0,1,0,NA,NA,3.06662e+13,"9299002","30666216029938"
"2985",2985,"30736500000000_3263",0.32,2.15,97.85,0,0,37.72,1994,250000,19,13.32,15,14.79,22.48,42.34,14.85,0,1,0,NA,NA,3.07365e+13,"1449365","30736506111876"
"2986",2986,"54721300000000_3275",0.32,1.67,37.63,0,60.7,39.09,1920,141202,50,13.45,13,53.79,28.45,46.41,15.35,0,1,0,NA,NA,5.47213e+13,"4611357","54721326054365"
"2987",2987,"56737600000000_3438",0.32,0,100,0,0,37.91,2011,90500,40,39,241,25.61,26.69,35.08,12.6,0,1,0,NA,NA,5.67376e+13,"7018098","56737595637004"
"2988",2988,"54105500000000_3478",0.32,0,94.86,0,5.14,38.16,1971,121875,43,2.94,241,43.67,28.45,56.76,3.3,0,1,0,NA,NA,5.41055e+13,"7055868","54105465430061"
"2989",2989,"54105500000000_3479",0.32,0,52.16,0,0.78,38.16,1966,105000,43,2.94,241,43.67,28.45,56.76,3.3,0,1,0,NA,NA,5.41055e+13,"7055869","54105465430061"
"2990",2990,"54105500000000_3541",0.32,0,100,0,0,36.34,2009,53533,43,4.69,36,46.26,28.45,55.39,29.05,0,1,0,NA,NA,5.41055e+13,"10223797","54105460119602"
"2991",2991,"30666200000000_3603",0.32,0,100,0,0,37.91,2002,165145,10,74.33,27.5,14.42,22.48,40.98,12.85,0,1,0,NA,NA,3.06662e+13,"9346742","30666213038098"
"2992",2992,"54723000000000_3836",0.32,0,91.89,0,8.11,40.46,1965,114760,92,19.35,578.5,43.64,28.45,54.75,15.3,0,1,0,NA,NA,5.4723e+13,"7034665","54722986054779"
"2993",2993,"30664600000000_136",0.33,0,86.48,0,13.52,35.22,1999,206346,58,6.68,241,17.93,22.48,29.27,7.65,0,1,0,NA,NA,3.06646e+13,"6966224","30664640111914"
"2994",2994,"56726500000000_158",0.33,0,95.74,0,4.26,34.4,1961,147979,60,25.67,1523.5,40.5,26.69,33.21,16.7,0,1,0,NA,NA,5.67265e+13,"9518340","56726526060370"
"2995",2995,"56737600000000_166",0.33,0,78.87,0.08,21.05,36.6,1966,175893,40,8.67,42.5,22.11,26.69,28.5,6.5,0,1,0,NA,NA,5.67376e+13,"5979148","56737596055867"
"2996",2996,"30666500000000_222",0.33,0,98.96,0.32,0.72,36.6,1961,188750,40,12.83,23,18.79,22.48,28.25,13.65,0,1,0,NA,NA,3.06665e+13,"6465859","30666476068621"
"2997",2997,"30666500000000_289",0.33,0,93.19,0,6.81,35.86,1990,163698,40,7.86,1894.5,25.37,22.48,46.03,6.85,0,1,0,NA,NA,3.06665e+13,"5737731","30666476109102"
"2998",2998,"56739400000000_349",0.33,0,71.37,0,28.63,38.78,1987,129375,34,10.86,23,29.71,26.69,38.71,15.5,0,1,0,NA,NA,5.67394e+13,"2442212","56739406106439"
"2999",2999,"30664600000000_383",0.33,0,97.68,0,2.32,37.06,1980,250000,58,17.57,241,19.85,22.48,31.68,12.95,0,1,0,NA,NA,3.06646e+13,"7069938","30664646089452"
"3000",3000,"30664600000000_384",0.33,0,91.22,0,0,37.06,1980,250000,58,17.57,42,19.85,22.48,31.68,12.95,0,1,0,NA,NA,3.06646e+13,"7069937","30664646089452"
"3001",3001,"56737600000000_501",0.33,0,96.24,0,3.76,37.49,1970,113235,40,22.53,241,24.01,26.69,45.85,12.85,0,1,0,NA,NA,5.67376e+13,"7026378","56737596055925"
"3002",3002,"56738740000000_768",0.33,0,33.03,0,66.97,38.53,1967,116932,0,12.28,205,10.32,26.69,29.23,4.5,0,1,0,NA,NA,5.673874e+13,"6487878","5.673874e+13"
"3003",3003,"54722560000000_771",0.33,0,100,0,0,36.85,1949,89100,43,16.63,164,45.33,28.45,57.3,27.85,0,1,0,NA,NA,5.472256e+13,"6741489","5.472256e+13"
"3004",3004,"30736500000000_861",0.33,0,97.36,0,2.64,37.61,1980,250000,19,11.45,55,21.1,22.48,42.21,10.2,0,1,0,NA,NA,3.07365e+13,"9363759","30736506100317"
"3005",3005,"19734600000000_973",0.33,0,94.94,1.69,3.38,38.16,1999,121316,21,12.62,241,25.96,34.92,44.99,4.75,0,1,0,NA,NA,1.97346e+13,"6662920","19734606023378"
"3006",3006,"54753300000000_997",0.33,0,93.49,0,6.51,38.54,1998,45500,93,23.32,205,64.92,28.45,39.05,14.65,0,1,0,NA,NA,5.47533e+13,"7718571","54753255430210"
"3007",3007,"36678400000000_1050",0.33,0,95.51,0.44,4.05,38.14,1994,48458,67,12.05,1894.5,56.38,34.44,52.77,29.45,0,1,0,NA,NA,3.66784e+13,"6508909","36678436036503"
"3008",3008,"54753300000000_1058",0.33,0,100,0,0,38.28,2004,45500,93,14.69,14.5,64.92,28.45,39.05,14.55,0,1,0,NA,NA,5.47533e+13,"9507818","54753250106021"
"3009",3009,"36678800000000_1288",0.33,0,98.41,0,1.59,38.46,1999,74375,88,16.32,38.5,71.88,34.44,39.73,32.25,0,1,0,NA,NA,3.66788e+13,"6111600","36678766036909"
"3010",3010,"19642600000000_1299",0.33,0,100,0,0,37.05,1966,76953,27,14.5,13,15.78,34.92,37.72,5.2,0,1,0,NA,NA,1.96426e+13,"7021036","19642616011175"
"3011",3011,"54722600000000_1338",0.33,0,100,0,0,38.89,1992,86798,71,9.75,15,46.02,28.45,61.75,22.95,0,1,0,NA,NA,5.47226e+13,"7579890","54722566110902"
"3012",3012,"54722600000000_1342",0.33,0,92.32,0,7.68,37.65,1992,110129,71,9.75,241,45.05,28.45,50.98,22.95,0,1,0,NA,NA,5.47226e+13,"7016208","54722566110902"
"3013",3013,"19102000000000_1388",0.33,0,87.74,0,12.26,37.34,1993,80571,100,5.5,336,38.82,34.92,69.41,8.6,0,1,0,NA,NA,1.9102e+13,"10309454","19101991995869"
"3014",3014,"42692000000000_1405",0.33,0,0,0,100,29.06,1959,66500,36,19.27,1523.5,30.54,24.3,21.27,12.7,0,1,0,NA,NA,4.2692e+13,"6414486","42691956045470"
"3015",3015,"19650000000000_1446",0.33,0,80.35,0,19.65,40.05,1955,106250,22,13,42,30.9,34.92,38.2,10,0,1,0,NA,NA,1.965e+13,"6758111","19649986107924"
"3016",3016,"33103300000000_1453",0.33,0,86.28,0,13.72,38.78,1928,98750,65,18.31,1894.5,27.33,31.72,39.75,12.55,0,1,0,NA,NA,3.31033e+13,"6939242","33103300138602"
"3017",3017,"56737600000000_1620",0.33,0,100,0,0,37.52,2003,112083,40,11.15,13,22.52,26.69,35.49,12.3,0,1,0,NA,NA,5.67376e+13,"7067683","56737596055966"
"3018",3018,"56737600000000_1621",0.33,0,99.79,0,7.07,37.52,1937,112083,40,11.15,336,22.52,26.69,35.49,12.3,0,1,0,NA,NA,5.67376e+13,"7775796","56737596055966"
"3019",3019,"56737600000000_1780",0.33,0.48,74.98,0.56,23.99,37.91,1998,89327,40,17.89,336,17.26,26.69,34.89,10.75,0,1,0,NA,NA,5.67376e+13,"7067800","56737596093173"
"3020",3020,"56737600000000_1819",0.33,0,85.05,0,14.95,36.71,1998,113750,40,18.36,241,25.61,26.69,35.07,14.1,0,1,0,NA,NA,5.67376e+13,"6057122","56737596055875"
"3021",3021,"36750700000000_1822",0.33,0,100,0,0,36.36,1966,86369,86,18.02,42.5,61.55,34.44,40.1,16.35,0,1,0,NA,NA,3.67507e+13,"7043133","36750696037246"
"3022",3022,"19648700000000_1970",0.33,0,90.12,0,9.88,32.65,1967,186389,6,14.63,241,22.24,34.92,27.7,9.2,0,1,0,NA,NA,1.96487e+13,"7050766","19648656021273"
"3023",3023,"19648700000000_1971",0.33,0,87.14,0,6.38,32.65,2002,186389,6,14.63,241,22.24,34.92,27.7,9.2,0,1,0,NA,NA,1.96487e+13,"7050769","19648656021273"
"3024",3024,"54722600000000_2087",0.33,0,100,0,0,37.73,2022,34981,71,30.27,164,46.02,28.45,58.12,29.15,0,1,0,NA,NA,5.47226e+13,"4741335","54722565432828"
"3025",3025,"31668500000000_2355",0.33,0,97.39,0,2.61,34.54,2013,125527,8,20.68,112.5,6.8,22.48,51.85,14.5,0,1,0,NA,NA,3.16685e+13,"8698660","31668520128751"
"3026",3026,"30736500000000_2372",0.33,0,96.03,0,3.97,37.1,2003,125486,19,13.19,1894.5,30,22.48,60.93,3.95,0,1,0,NA,NA,3.07365e+13,"9502615","30736500116053"
"3027",3027,"56739400000000_2435",0.33,0,86.08,0,13.92,35.83,2016,158984,34,18.28,23,21.67,26.69,33.01,16.3,0,1,0,NA,NA,5.67394e+13,"1137485","56739405630215"
"3028",3028,"54753300000000_2489",0.33,0,99.74,0,0.26,38.03,1920,30066,93,16.7,205,64.92,28.45,39.05,23.05,0,1,0,NA,NA,5.47533e+13,"6738257","54753250140640"
"3029",3029,"30736500000000_2513",0.33,0,99.29,0,0.71,38.46,2007,119282,19,18.93,1894.5,26.34,22.48,36.04,31.1,0,1,0,NA,NA,3.07365e+13,"6971094","30736500116046"
"3030",3030,"36679000000000_2564",0.33,0,99.56,0,0.44,36.7,1914,67349,0,32.99,241,68.71,34.44,52.08,13.3,0,1,0,NA,NA,3.6679e+13,"9360593","36679006037261"
"3031",3031,"19650000000000_2615",0.33,0,89.86,0,10.14,38.43,1999,130089,22,23.13,241,17.94,34.92,28.39,9.7,0,1,0,NA,NA,1.965e+13,"8680112","19649986116495"
"3032",3032,"19651100000000_2699",0.33,0,99.21,0,0.79,37.61,2000,47734,77,18,1894.5,48.48,34.92,56.59,33.6,0,1,0,NA,NA,1.96511e+13,"6373234","19651106023717"
"3033",3033,"19651100000000_2700",0.33,0,100,0,0,37.61,2008,94375,77,18,241,48.48,34.92,56.59,33.6,0,1,0,NA,NA,1.96511e+13,"6373235","19651106023717"
"3034",3034,"33670900000000_2799",0.33,9.08,69.56,0,21.35,36.72,1996,39816,48,12.26,205,57.33,31.72,38.69,26.6,0,1,0,NA,NA,3.36709e+13,"7046494","33670906113518"
"3035",3035,"54722600000000_2814",0.33,0,100,0,0,38.26,1965,56620,71,20.79,27.5,37.9,28.45,57.36,32.6,0,1,0,NA,NA,5.47226e+13,"7075534","54722566107536"
"3036",3036,"54722600000000_2815",0.33,0,100,0,1.03,38.26,2006,56620,71,20.79,929,37.9,28.45,57.36,32.6,0,1,0,NA,NA,5.47226e+13,"7075535","54722566107536"
"3037",3037,"56737600000000_2920",0.33,0,64.66,3.02,32.33,37.72,1964,113750,40,17.18,38.5,25.61,26.69,35.07,11.5,0,1,0,NA,NA,5.67376e+13,"6867165","56737596055891"
"3038",3038,"19644500000000_2957",0.33,0,98.33,0,1.67,37.78,2016,108750,75,24.84,161,38.85,34.92,65.56,29.85,0,1,0,NA,NA,1.96445e+13,"2314537","19644516012868"
"3039",3039,"42767900000000_3017",0.33,0,100,0,0,35.61,1928,82500,62,11.45,205,52.67,24.3,33.28,13.95,0,1,0,NA,NA,4.27679e+13,"6019829","42767866045926"
"3040",3040,"19650000000000_3112",0.33,0,76.62,0,23.38,39.8,1960,76944,22,26,264,30.9,34.92,38.2,11,0,1,0,NA,NA,1.965e+13,"6756240","19649986022701"
"3041",3041,"30666200000000_3135",0.33,0,62.69,0,37.31,37.83,1964,93352,10,29.99,241,32.73,22.48,41.81,16.5,0,1,0,NA,NA,3.06662e+13,"4671594","30666216085328"
"3042",3042,"54721200000000_3159",0.33,0,34.74,0,65.26,36.91,2007,78438,40,7.38,16,35.91,28.45,44.35,24,0,1,0,NA,NA,5.47212e+13,"10200669","54721166054340"
"3043",3043,"54721200000000_3160",0.33,0.16,97.6,0,8.35,36.91,2003,78438,40,7.38,241,35.91,28.45,44.35,18.7,0,1,0,NA,NA,5.47212e+13,"10357432","54721166054340"
"3044",3044,"19648700000000_3252",0.33,0,90.04,2.32,7.63,36.1,1968,93419,6,13.48,98.5,9.34,34.92,34.02,2.75,0,1,0,NA,NA,1.96487e+13,"9519121","19648656021356"
"3045",3045,"33751800000000_3354",0.33,1.12,44.65,0,54.23,37.79,2009,66612,64,18.75,13,39.35,31.72,43.65,5.8,0,1,0,NA,NA,3.37518e+13,"3512910","33751760120204"
"3046",3046,"56737600000000_3355",0.33,0,83.95,0,16.05,33.95,2001,116932,40,16.64,42,19.26,26.69,33.36,3.5,0,1,0,NA,NA,5.67376e+13,"9421851","56737596118582"
"3047",3047,"42692100000000_3600",0.33,0.86,95.35,0.52,3.27,34.35,1961,99844,40,12.79,241,20.18,24.3,37.4,15.7,0,1,0,NA,NA,4.26921e+13,"10024629","42692116045553"
"3048",3048,"56737600000000_3722",0.33,0,49.48,0,50.52,37.6,1929,166619,40,40.05,241,18.96,34.92,46.78,9.3,0,1,0,NA,NA,5.67376e+13,"2539675","56737595630116"
"3049",3049,"36678800000000_3805",0.33,0,98.01,0,1.99,39.28,1961,69000,88,14.63,13,112,34.44,49.95,31.5,0,1,0,NA,NA,3.66788e+13,"8937116","36678766037170"
"3050",3050,"30664600000000_3821",0.33,0.38,70.5,0,29.12,35.28,1994,115517,58,12.24,1523.5,21.7,22.48,26.01,25.8,0,1,0,NA,NA,3.06646e+13,"4529342","30664646111835"
"3051",3051,"56726000000000_3822",0.33,0,68.74,0,31.26,36.47,1998,122238,60,8.9,14.5,36.72,26.69,20.65,17.2,0,1,0,NA,NA,5.6726e+13,"8144757","56726036115653"
"3052",3052,"19646800000000_3847",0.33,0.56,38.76,0,60.68,39.28,2011,210875,14,11.56,83,18.96,34.92,46.78,9.4,0,1,0,NA,NA,1.96468e+13,"9785599","19646836014823"
"3053",3053,"19646800000000_41",0.34,0,85.47,0,14.53,41.6,1978,76313,14,50.72,241,14.79,34.92,41.46,10.35,0,1,0,NA,NA,1.96468e+13,"10334260","19646831930080"
"3054",3054,"19646800000000_42",0.34,0,68.42,0,67.57,41.6,1978,79663,14,50.72,13,14.79,34.92,41.46,10.35,0,1,0,NA,NA,1.96468e+13,"6398793","19646831930080"
"3055",3055,"30664600000000_134",0.34,0,77.05,0,22.95,34.85,1999,141571,58,6.68,267,17.93,22.48,29.27,7.65,0,1,0,NA,NA,3.06646e+13,"6968664","30664640111914"
"3056",3056,"42692000000000_266",0.34,0.4,91.26,0,8.34,35.72,1969,119300,36,18.7,13,30.54,24.3,28.7,12.3,0,1,0,NA,NA,4.2692e+13,"6462759","42691956067110"
"3057",3057,"30664500000000_268",0.34,0,70.69,0,29.31,35.76,1989,136591,30,5.27,20747,34.74,22.48,57.95,77.7,0,1,0,NA,NA,3.06645e+13,"6129751","30664493030624"
"3058",3058,"26736700000000_269",0.34,27.19,34.1,0,38.71,32.16,1880,66736,54,6.16,32.5,12.68,28.52,35.66,31.1,0,1,0,NA,NA,2.67367e+13,"7586665","26736686025936"
"3059",3059,"30666200000000_414",0.34,0,99.36,0,0.64,37.35,1965,250000,10,35.34,615,13.78,22.48,36.89,12.55,0,1,0,NA,NA,3.06662e+13,"392047","30666216058937"
"3060",3060,"42767900000000_481",0.34,0,94.84,2.94,2.22,33.85,1909,91406,62,11.94,1894.5,46.02,24.3,56.85,25.1,0,1,0,NA,NA,4.27679e+13,"7015962","42767866045827"
"3061",3061,"42767900000000_482",0.34,0,100,0,0,33.85,1909,104375,62,11.94,164,46.02,24.3,56.85,25.1,0,1,0,NA,NA,4.27679e+13,"7015963","42767866045827"
"3062",3062,"19734600000000_643",0.34,0,74.54,2.55,22.91,35.9,1982,74788,21,61.15,42.5,22.01,34.92,40.51,5.45,0,1,0,NA,NA,1.97346e+13,"10018522","19734601932862"
"3063",3063,"19734600000000_644",0.34,0,91.82,3.02,19.62,35.9,1982,184936,21,61.15,83,22.01,34.92,40.51,5.45,0,1,0,NA,NA,1.97346e+13,"10018523","19734601932862"
"3064",3064,"33751920000000_778",0.34,0.16,86.01,0,13.83,37.47,1998,136049,0,12.24,183,24.24,31.72,34.38,19.65,0,1,0,NA,NA,3.375192e+13,"6931315","3.375192e+13"
"3065",3065,"36678400000000_1052",0.34,0,100,0,0,37.4,1911,48458,67,12.05,1894.5,56.38,34.44,52.77,29.45,0,1,0,NA,NA,3.66784e+13,"9168245","36678436036503"
"3066",3066,"42692000000000_1406",0.34,35.48,0,0,64.52,29.68,1959,102567,36,19.27,205,30.54,24.3,21.27,12.7,0,1,0,NA,NA,4.2692e+13,"6414487","42691956045470"
"3067",3067,"54753300000000_1414",0.34,0,97.32,0,2.68,38.42,1965,75164,93,17.23,1523.5,64.92,28.45,39.05,34.8,0,1,0,NA,NA,5.47533e+13,"6742585","54753256054084"
"3068",3068,"56737600000000_1661",0.34,0,83.53,0,16.47,36.6,1998,185521,40,9.76,241,17.26,26.69,34.89,4.9,0,1,0,NA,NA,5.67376e+13,"8171572","56737596115760"
"3069",3069,"19646800000000_1731",0.34,0,98.97,0,1.03,40.58,1997,250000,14,22.73,27.5,18.37,34.92,43.86,11.65,0,1,0,NA,NA,1.96468e+13,"4707029","19646836066765"
"3070",3070,"19642600000000_1762",0.34,0,100,0,0,37.08,2016,85052,27,17.38,42.5,16.34,34.92,37.13,4.7,0,1,0,NA,NA,1.96426e+13,"10430331","19642616011191"
"3071",3071,"56739400000000_1952",0.34,0,88.93,0,11.07,36.8,1994,123712,34,9.96,23,30.68,26.69,32.65,11.55,0,1,0,NA,NA,5.67394e+13,"2740945","56739406112189"
"3072",3072,"26102600000000_2230",0.34,0,15.38,0,84.62,29.84,1949,117772,55,13.38,205,47.37,28.52,26.26,26.1,0,1,0,NA,NA,2.61026e+13,"6555810","26102640129478"
"3073",3073,"26102600000000_2387",0.34,0,25,0,75,29.84,2008,120486,55,12.88,32.5,47.37,28.52,26.26,24.05,0,1,0,NA,NA,2.61026e+13,"9922351","26102640129478"
"3074",3074,"36679000000000_2444",0.34,0,97.92,0.48,1.6,35.42,1959,139397,0,11.37,38.5,24.03,34.44,44.39,9.2,0,1,0,NA,NA,3.6679e+13,"1645187","36679006037311"
"3075",3075,"54719400000000_2490",0.34,0,100,0,0,37.6,2006,30066,72,22.59,13,64.92,28.45,39.05,26.75,0,1,0,NA,NA,5.47194e+13,"6738260","54719366054076"
"3076",3076,"19647700000000_2536",0.34,0,99.13,0,0.87,38.45,2000,117386,39,10.76,38.5,43.36,22.48,49.87,4.3,0,1,0,NA,NA,1.96477e+13,"7053770","19647666020176"
"3077",3077,"54722600000000_2631",0.34,0,98.89,0,1.11,36.78,2003,88236,71,11.85,645,46.89,28.45,70.44,8.5,0,1,0,NA,NA,5.47226e+13,"9506407","54722560101857"
"3078",3078,"36678800000000_2774",0.34,0,100,0,0,38.91,1965,47850,88,11.77,13,97.17,34.44,45.67,37.05,0,1,0,NA,NA,3.66788e+13,"436099","36678766037071"
"3079",3079,"19648700000000_2831",0.34,0,97.22,0,2.78,31.04,2007,144119,6,26.58,1523.5,13.39,34.92,34.32,7.4,0,1,0,NA,NA,1.96487e+13,"9265567","19648656021315"
"3080",3080,"19642600000000_2938",0.34,0,100,0,0,37.23,2022,165145,27,16.5,220,21.41,34.92,42.54,4.9,0,1,0,NA,NA,1.96426e+13,"10253593","19642616057475"
"3081",3081,"19646400000000_3073",0.34,0,95.94,0,4.06,36.6,2017,61250,88,3.22,241,46.59,34.44,49.22,10.3,0,1,0,NA,NA,1.96464e+13,"10251776","19646420136127"
"3082",3082,"30736500000000_3265",0.34,3.45,96.55,0,0,37.28,1994,146250,19,13.32,1894.5,19.46,22.48,36.43,14.85,0,1,0,NA,NA,3.07365e+13,"6965757","30736506111876"
"3083",3083,"19734600000000_3267",0.34,0,91,0.6,8.4,35.78,1976,179732,21,18.15,241,22.01,34.92,40.51,3.8,0,1,0,NA,NA,1.97346e+13,"6214893","19734606108344"
"3084",3084,"30736500000000_3520",0.34,0,98.45,0,1.55,34.95,1971,179732,19,35.71,112.5,6.8,22.48,51.85,9.6,0,1,0,NA,NA,3.07365e+13,"2467444","30736503035102"
"3085",3085,"30736500000000_3521",0.34,0,100,0,0,34.89,1971,128757,19,35.71,112.5,6.8,22.48,51.85,9.6,0,1,0,NA,NA,3.07365e+13,"2525667","30736503035102"
"3086",3086,"30736500000000_3522",0.34,0,100,0,2.22,34.89,1971,128757,19,35.71,53.5,6.8,22.48,51.85,9.6,0,1,0,NA,NA,3.07365e+13,"2539449","30736503035102"
"3087",3087,"30736500000000_3523",0.34,0,99.44,0,2.61,34.89,1971,142647,19,35.71,645,6.8,22.48,51.85,9.6,0,1,0,NA,NA,3.07365e+13,"2554943","30736503035102"
"3088",3088,"30736500000000_3524",0.34,0,100,0,3.19,34.95,1971,142647,19,35.71,645,6.8,22.48,51.85,9.6,0,1,0,NA,NA,3.07365e+13,"2765849","30736503035102"
