School_ID,Percent_Water,Percent_Developed,Percent_Forest,Percent_Pasture,ndvi_median,Land_Surface_Temp_median,Year_built,Median_income_BG_2021,Percent_FRPM,Student_Staff_Ratio,Students_with_Disabilities_mean,Asthma_Rates,Covid19_rate_of_infection_1000_people,Pollution_Burden,Chronic_Abs_Avg_Rate,retrofit,ndvi_median_binary,retrofit_and_ndvi,Diversity_Index
19644400000000_578,0,99.20318725,0,0.796812749,0.29,37.83,1897,NA,70,NA,NA,36.78,34.92,57.32,NA,0,1,0,NA
19644400000000_579,0,100,0,0,0.29,37.92,1897,86583,70,NA,NA,36.78,34.92,57.32,NA,0,1,0,NA
36678400000000_581,0,86.75179569,0,13.24820431,0.29,37.72,1888,86167,67,NA,NA,53.55,34.44,34.07,NA,0,1,0,NA
54722600000000_596,0,100,0,0,0.29,38.36,NA,NA,71,NA,NA,46.26,28.45,55.51,NA,0,1,0,NA
19651100000000_615,0,98.00319489,0,1.996805112,0.29,38.79,NA,110893,77,NA,NA,60.7,34.92,63.75,NA,0,1,0,NA
36678800000000_631,0,100,0,0,0.29,38.89,1959,41827,88,NA,NA,123.59,34.44,43.5,NA,0,1,0,NA
30665140000000_650,0,95.46899841,0,4.53100159,0.29,39.11,1893,86453,0,140.1898415,1558,47.28,22.48,58.7,12.85,0,1,0,NA
54721990000000_689,0,79.56989247,0,8.333333333,0.29,39.72,NA,21030,0,44.28571429,71,57.33,28.45,63.15,11.35,0,1,0,NA
54722560000000_761,0,99.92019154,0,0,0.29,37.58,NA,49216,43,51.1410053,3524,41.69,28.45,53.12,27.6,0,1,0,NA
54722560000000_797,0,100,0,0,0.29,37.61,NA,49216,43,51.1410053,3524,41.69,28.45,53.12,27.6,0,1,0,NA
54722600000000_802,0,100,0,0,0.29,38.33,NA,43750,71,NA,NA,46.02,28.45,58.12,NA,0,1,0,NA
30664600000000_806,0,98.40510367,0,1.594896332,0.29,35.67,2000,110882,58,NA,NA,21.7,22.48,27.32,NA,0,1,0,NA
36678800000000_830,0,99.58813839,0,0.411861614,0.29,39.27,2013,58542,88,NA,NA,145.12,34.44,54.86,NA,0,1,0,NA
54719000000000_854,0,59.28571429,0,0,0.29,38.97,NA,NA,96,NA,NA,45.41,28.45,46.49,NA,0,1,0,NA
19644900000000_857,0,98.64649682,0,1.353503185,0.29,38.65,1978,110724,65,NA,NA,54.86,34.92,41.72,NA,0,1,0,NA
30647700000000_901,0,98.95013123,0,1.049868766,0.29,39.05,1930,132963,0,NA,NA,47.28,22.48,51.1,NA,0,1,0,NA
36678800000000_934,0,85.13513514,0,14.86486486,0.29,38.03,1968,76797,88,NA,NA,70.95,34.44,44.15,NA,0,1,0,NA
30666200000000_991,0,98.50746269,0,1.492537313,0.29,37.47,NA,89063,10,NA,NA,34.51,22.48,48.12,NA,0,1,0,NA
30666200000000_992,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.47,NA,89063,10,NA,NA,34.51,22.48,48.12,NA,0,1,0,NA
19644500000000_1079,0,99.68203498,0,0.317965024,0.29,38.26,NA,96250,75,NA,NA,36.14,34.92,48.22,NA,0,1,0,NA
36678800000000_1186,0,100,0,0,0.29,39.37,2013,68000,88,NA,NA,145.12,34.44,51.17,NA,0,1,0,NA
54722600000000_1196,0,99.25373134,0,0,0.29,37.8,NA,NA,71,NA,NA,45.33,28.45,57.3,NA,0,1,0,NA
36679600000000_1201,0,82.9787234,0,17.0212766,0.29,37.58,2003,91042,77,NA,NA,38.8,34.44,27.61,NA,0,1,0,NA
36679600000000_1202,0,97.2972973,0,2.702702703,0.29,37.67,2003,112766,77,NA,NA,38.8,34.44,27.61,NA,0,1,0,NA
19650000000000_1286,0,91.32165605,0,8.678343949,0.29,41.85,NA,135859,22,NA,NA,30.9,34.92,31.22,NA,0,1,0,NA
36678800000000_1349,0,100,0,0,0.29,39.53,2010,76797,88,NA,NA,70.95,34.44,44.15,NA,0,1,0,NA
36678800000000_1350,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,39.53,NA,76797,88,NA,NA,70.95,34.44,44.15,NA,0,1,0,NA
36678800000000_1351,0,96.96969697,0,3.03030303,0.29,39.61,NA,76797,88,NA,NA,70.95,34.44,44.15,NA,0,1,0,NA
30736500000000_1466,0,97.67040552,0,2.329594478,0.29,37.92,2013,27500,19,NA,NA,21.41,22.48,43.31,NA,0,1,0,NA
54718400000000_1477,0,92.56756757,0,2.027027027,0.29,40.41,2002,66932,80,NA,NA,61.64,28.45,33.84,NA,0,1,0,NA
30666500000000_1805,0,99.04534606,0,0.954653938,0.29,37.84,NA,53750,40,NA,NA,23.63,22.48,45.95,NA,0,1,0,NA
54722600000000_1839,0,95.87628866,0,0,0.29,37.16,2008,NA,71,NA,NA,46.93,28.45,49.78,NA,0,1,0,NA
19647900000000_2016,0,100,0,0,0.29,39.11,NA,NA,61,NA,NA,42.43,34.92,58.16,NA,0,1,0,NA
56726000000000_2077,0,96.70995671,0,3.29004329,0.29,39.49,NA,70625,60,NA,NA,43.24,26.69,30.69,NA,0,1,0,NA
19642800000000_2136,0,98.72712808,0,1.272871917,0.29,38.36,NA,94405,75,NA,NA,45.21,34.92,45.7,NA,0,1,0,NA
19102000000000_2189,0.07980846,79.16999202,1.596169194,19.15403033,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2198,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2207,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2208,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2209,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2211,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
54755200000000_2247,1.034208433,13.28560064,0,63.72315036,0.29,38.84,NA,NA,95,NA,NA,53.79,28.45,46.41,NA,0,1,0,NA
15634500000000_2259,0,63.67249603,3.895071542,32.43243243,0.29,34.91,NA,35407,79,NA,NA,29.01,27.08,16.88,NA,0,1,0,NA
19102000000000_2311,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2312,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2313,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
19102000000000_2314,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.6,1999,96111,100,NA,NA,31.7,34.92,57.86,NA,0,1,0,NA
26749000000000_2339,68.15068493,1.02739726,0,30.82191781,0.29,32.53,2004,66736,0,NA,NA,12.68,28.52,35.66,NA,0,1,0,NA
19647700000000_2468,0,100,0,0,0.29,38.72,NA,81128,39,NA,NA,47.28,22.48,58.7,NA,0,1,0,NA
19647660000000_2497,0,100,0,0,0.29,38.67,NA,93633,0,100.2435312,426,47.28,22.48,51.1,4.9,0,1,0,NA
54721600000000_2537,0,38.91213389,0,0,0.29,39.35,2002,NA,95,NA,NA,43.64,28.45,54.75,NA,0,1,0,NA
54721600000000_2538,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,39.35,2002,NA,95,NA,NA,43.64,28.45,54.75,NA,0,1,0,NA
54721600000000_2539,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,39.35,2002,NA,95,NA,NA,43.64,28.45,54.75,NA,0,1,0,NA
54721600000000_2540,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,39.35,2002,NA,95,NA,NA,43.64,28.45,54.75,NA,0,1,0,NA
30736500000000_2577,0,98.4884646,0,1.511535402,0.29,36.15,NA,NA,19,NA,NA,19.69,22.48,53.12,NA,0,1,0,NA
54718400000000_2629,0,71.83770883,0,0.079554495,0.29,39.41,NA,62167,80,NA,NA,61.64,28.45,33.84,NA,0,1,0,NA
19648700000000_2650,0,100,0,0,0.29,37.55,NA,96903,6,NA,NA,127.45,34.92,47.4,NA,0,1,0,NA
19648700000000_2651,0,100,0,0,0.29,37.58,NA,96903,6,NA,NA,127.45,34.92,47.4,NA,0,1,0,NA
36678800000000_2653,0,89.25159236,0,10.74840764,0.29,39.22,NA,64773,88,NA,NA,48.91,34.44,31.15,NA,0,1,0,NA
19650000000000_2827,0,89.55342903,0,10.44657097,0.29,39.21,1998,151493,22,NA,NA,28.86,34.92,37.17,NA,0,1,0,NA
33751800000000_2934,1.825396825,45.87301587,0,52.3015873,0.29,39.35,2001,87117,64,NA,NA,57.83,31.72,23.83,NA,0,1,0,NA
19645300000000_2982,0,100,0,0,0.29,39.36,NA,NA,76,NA,NA,60.9,34.92,60.72,NA,0,1,0,NA
54722600000000_2992,0,83.46645367,0,0.319488818,0.29,39.92,NA,NA,71,NA,NA,41.65,28.45,53.46,NA,0,1,0,NA
54722600000000_2993,0,31.57894737,0,0,0.29,39.95,NA,NA,71,NA,NA,41.65,28.45,53.46,NA,0,1,0,NA
36678800000000_3030,0,100,0,0,0.29,39.27,NA,58542,88,NA,NA,145.12,34.44,54.86,NA,0,1,0,NA
19650000000000_3041,0,79.71745711,0,20.28254289,0.29,40.53,NA,128561,22,NA,NA,30.9,34.92,31.22,NA,0,1,0,NA
19644400000000_3054,0,100,0,0,0.29,37.92,NA,114306,70,NA,NA,39.22,34.92,54.89,NA,0,1,0,NA
30666200000000_3166,0,100,0,0,0.29,38.59,NA,115500,10,NA,NA,22.8,22.48,48.17,NA,0,1,0,NA
36678800000000_3186,0,36.46616541,0,63.53383459,0.29,39.34,NA,55950,88,NA,NA,72.76,34.44,51.43,NA,0,1,0,NA
56725400000000_3197,0,100,0,0,0.29,35.11,NA,51618,95,NA,NA,45.35,26.69,31.37,NA,0,1,0,NA
56726000000000_3238,0,98.32535885,0,1.674641148,0.29,40.45,NA,NA,60,NA,NA,48.64,26.69,34.73,NA,0,1,0,NA
19644500000000_3288,0,100,0,0,0.29,39.47,NA,78417,75,NA,NA,41.57,34.92,60.55,NA,0,1,0,NA
33670900000000_3297,0,73.98843931,0,26.01156069,0.29,38.34,1993,122727,48,NA,NA,57.33,31.72,48.13,NA,0,1,0,NA
54722500000000_3480,0,78.40260799,0,0,0.29,38.96,1993,43359,90,NA,NA,71.67,28.45,48.11,NA,0,1,0,NA
54722500000000_3481,0,90.32258065,0,0,0.29,39.09,1993,37652,90,NA,NA,71.67,28.45,48.11,NA,0,1,0,NA
54722500000000_3482,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,39.09,1993,37652,90,NA,NA,71.67,28.45,48.11,NA,0,1,0,NA
36750700000000_3544,0,99.52516619,0,0.474833808,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3545,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3546,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3547,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3548,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3549,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.21,NA,43491,86,NA,NA,70.09,34.44,45.74,NA,0,1,0,NA
36750700000000_3553,0,99.15966387,0,0.840336134,0.29,37.14,NA,76935,86,NA,NA,54.93,34.44,52.93,NA,0,1,0,NA
36750700000000_3554,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.14,NA,76935,86,NA,NA,54.93,34.44,52.93,NA,0,1,0,NA
19645300000000_3562,0,100,0,0,0.29,39.64,NA,NA,76,NA,NA,57.45,34.92,49.86,NA,0,1,0,NA
36679600000000_3569,0,90.04037685,0,9.959623149,0.29,39.28,NA,NA,77,NA,NA,38.7,34.44,44.88,NA,0,1,0,NA
56726500000000_3590,0,96.16613419,0,3.833865815,0.29,33.83,NA,85714,60,NA,NA,44.9,26.69,45.6,NA,0,1,0,NA
54722600000000_3612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.36,2005,53533,71,NA,NA,46.26,28.45,55.39,NA,0,1,0,NA
54722600000000_3621,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.33,2005,53533,71,NA,NA,46.26,28.45,55.39,NA,0,1,0,NA
54722600000000_3623,0,100,0,0,0.29,37.92,2010,40074,71,NA,NA,46.26,28.45,49.68,NA,0,1,0,NA
54722600000000_3624,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.29,37.92,2010,40074,71,NA,NA,46.26,28.45,49.68,NA,0,1,0,NA
56726000000000_3627,0,100,0,0,0.29,40.24,NA,95040,60,NA,NA,40.41,26.69,44.37,NA,0,1,0,NA
19650000000000_3705,0,81.2942366,0,18.7057634,0.29,40.2,2010,NA,22,NA,NA,19.26,34.92,37.86,NA,0,1,0,NA
19651100000000_3720,0,100,0,0,0.29,38.27,NA,82986,77,NA,NA,60.7,34.92,51.68,NA,0,1,0,NA
30666200000000_3855,0,100,0,0,0.29,39.03,NA,91263,10,NA,NA,29.98,22.48,48.43,NA,0,1,0,NA
33669900000000_1,0,95.11217949,0,3.766025641,0.3,38.28,2014,76000,89,NA,NA,60.02,31.72,35.62,NA,0,1,0,NA
30664500000000_117,0,100,0,0,0.3,38.77,1955,45568,30,NA,NA,27.73,22.48,61.86,NA,0,1,0,NA
30664500000000_118,0,100,0,0,0.3,38.77,1955,45568,30,NA,NA,27.73,22.48,61.86,NA,0,1,0,NA
19650000000000_271,28.46946868,66.69310071,0,3.806502776,0.3,39.91,1880,91625,22,NA,NA,18.52,34.92,50.2,NA,0,1,0,NA
36678400000000_290,0,96.5627498,0,3.4372502,0.3,36.41,1993,NA,67,NA,NA,27.88,34.44,54.01,NA,0,1,0,NA
30666500000000_302,0,96.83042789,0,3.169572108,0.3,38.35,1990,134559,40,NA,NA,23.31,22.48,44.35,NA,0,1,0,NA
54718400000000_311,0,96.48,0,0,0.3,40.28,1961,66932,80,NA,NA,61.64,28.45,33.84,NA,0,1,0,NA
19734600000000_387,0,81.57267673,0,18.42732327,0.3,37.28,1962,NA,21,NA,NA,15.38,34.92,36.42,NA,0,1,0,NA
36676500000000_426,0,96.96485623,0,3.03514377,0.3,37.9,1911,78750,78,NA,NA,34.86,34.44,46.75,NA,0,1,0,NA
19734600000000_436,0,96.89984102,1.430842607,1.669316375,0.3,38.22,1976,90357,21,NA,NA,27.84,34.92,47.75,NA,0,1,0,NA
56737600000000_558,0,97.05882353,0,2.941176471,0.3,38.42,1877,73264,40,NA,NA,24.01,26.69,45.85,NA,0,1,0,NA
56726000000000_595,0,81.2599681,0,18.7400319,0.3,39.91,NA,82083,60,NA,NA,43.24,26.69,30.69,NA,0,1,0,NA
19734600000000_645,0,89.02654867,0,10.97345133,0.3,37.72,1982,121316,21,NA,NA,15.38,34.92,36.42,NA,0,1,0,NA
56738740000000_757,0,92.18500797,0,7.814992026,0.3,41.02,NA,173148,0,29.79918878,334,10.32,26.69,29.23,4.5,0,1,0,NA
54718370000000_772,0,53.84615385,0,0,0.3,40.22,NA,66932,0,50.4733788,420,61.64,28.45,33.84,14.45,0,1,0,NA
42767900000000_813,0,95.23431295,0,4.765687053,0.3,35.17,1967,NA,62,NA,NA,30.54,24.3,28.7,NA,0,1,0,NA
54722600000000_887,0,100,0,0,0.3,36.91,2002,83309,71,NA,NA,46.26,28.45,41.16,NA,0,1,0,NA
42692000000000_916,0,98.17158931,0,1.828410689,0.3,35.83,NA,NA,36,NA,NA,30.54,24.3,33.96,NA,0,1,0,NA
56737600000000_942,2.873104549,93.53551476,0,3.591380686,0.3,37.6,2009,115104,40,NA,NA,22.11,26.69,45.9,NA,0,1,0,NA
33671200000000_969,0,26.52899126,0,63.86020651,0.3,39.67,2006,131845,49,NA,NA,44.23,31.72,29.88,NA,0,1,0,NA
30666200000000_989,0.079681275,97.05179283,0,2.868525896,0.3,37.1,NA,72742,10,NA,NA,39.26,22.48,49.94,NA,0,1,0,NA
54722300000000_1086,0,100,0,0,0.3,38.8,NA,NA,50,NA,NA,71.67,28.45,48.63,NA,0,1,0,NA
33669900000000_1131,0,98.52941176,0,1.470588235,0.3,38.53,1998,46500,89,NA,NA,60.02,31.72,35.62,NA,0,1,0,NA
36679600000000_1198,0,62.45519713,0,37.54480287,0.3,38.66,2003,112766,77,NA,NA,38.8,34.44,27.61,NA,0,1,0,NA
30666200000000_1497,0,97.44027304,0,2.559726962,0.3,37.04,NA,157697,10,NA,NA,23.69,22.48,37.13,NA,0,1,0,NA
54722600000000_1737,0,87.7028181,0,0.170794193,0.3,38.26,NA,84688,71,NA,NA,46.26,28.45,41.16,NA,0,1,0,NA
19646800000000_1799,0,74.28343949,0,25.71656051,0.3,40.59,1972,NA,14,NA,NA,19.77,34.92,44.99,NA,0,1,0,NA
36678800000000_1878,0,100,0,0,0.3,38.92,NA,NA,88,NA,NA,145.12,34.44,51.17,NA,0,1,0,NA
36678800000000_1879,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,38.92,NA,NA,88,NA,NA,145.12,34.44,51.17,NA,0,1,0,NA
56726000000000_2019,0,98.4502447,0,1.549755302,0.3,40.48,NA,115089,60,NA,NA,43.24,26.69,29.28,NA,0,1,0,NA
56737600000000_2220,0.15936255,92.50996016,0,7.330677291,0.3,36.53,NA,121458,40,NA,NA,25.61,26.69,36.41,NA,0,1,0,NA
56737600000000_2273,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,36.53,NA,121458,40,NA,NA,25.61,26.69,36.41,NA,0,1,0,NA
54722500000000_2338,0,100,0,0,0.3,38.92,NA,35788,90,NA,NA,71.67,28.45,37.08,NA,0,1,0,NA
15634500000000_2359,0,15.53884712,5.764411028,78.69674185,0.3,34.23,NA,35407,79,NA,NA,29.01,27.08,16.88,NA,0,1,0,NA
56737600000000_2385,0,95.4954955,0,4.504504505,0.3,36.72,NA,121458,40,NA,NA,25.61,26.69,36.41,NA,0,1,0,NA
19647700000000_2441,0,100,0,0,0.3,38.51,NA,69267,39,NA,NA,38.5,34.92,47.87,NA,0,1,0,NA
19651100000000_2496,0.239043825,98.00796813,0,1.752988048,0.3,37.83,NA,91105,77,NA,NA,48.48,34.92,56.59,NA,0,1,0,NA
19643000000000_2545,0,100,0,0,0.3,37.24,NA,115735,90,NA,NA,98.79,34.92,38.11,NA,0,1,0,NA
19645300000000_2554,0.238095238,99.76190476,0,0,0.3,39.03,NA,85433,76,NA,NA,57.45,34.92,49.86,NA,0,1,0,NA
36679600000000_2570,0,73.50835322,0,26.0938743,0.3,37.72,2003,NA,77,NA,NA,38.8,34.44,33.13,NA,0,1,0,NA
19643000000000_2578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.24,NA,115735,90,NA,NA,98.79,34.92,38.11,NA,0,1,0,NA
19644500000000_2655,0,98.32669323,0,1.673306773,0.3,39.27,1997,76029,75,NA,NA,41.57,34.92,60.55,NA,0,1,0,NA
30666200000000_2705,0,100,0,0,0.3,37.97,NA,79412,10,NA,NA,25.83,22.48,51.69,NA,0,1,0,NA
19644900000000_2709,0,100,0,0,0.3,38.59,1953,67401,65,NA,NA,54.86,34.92,41.72,NA,0,1,0,NA
19644900000000_2710,0,100,0,0,0.3,38.59,1953,67401,65,NA,NA,54.86,34.92,41.72,NA,0,1,0,NA
19645500000000_2929,0,89.26974665,0,10.73025335,0.3,38.34,NA,NA,72,NA,NA,41.17,34.92,72.07,NA,0,1,0,NA
19645500000000_2930,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,38.34,NA,NA,72,NA,NA,41.17,34.92,72.07,NA,0,1,0,NA
19645500000000_2931,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,38.34,NA,NA,72,NA,NA,41.17,34.92,72.07,NA,0,1,0,NA
33671200000000_2947,0,92.65762171,0,5.107741421,0.3,37.04,1990,NA,49,NA,NA,52.94,31.72,31.86,NA,0,1,0,NA
56725600000000_2956,2.390438247,94.74103586,0,2.868525896,0.3,33.42,2001,124167,58,NA,NA,45.35,26.69,37.44,NA,0,1,0,NA
36678800000000_3001,0,100,0,0,0.3,40.65,2005,NA,88,NA,NA,123.59,34.44,48.58,NA,0,1,0,NA
30666500000000_3039,0,100,0,0,0.3,38.64,NA,140000,40,NA,NA,23.31,22.48,44.35,NA,0,1,0,NA
19643800000000_3060,0,96.71210906,0,1.764234162,0.3,37.85,NA,77727,65,NA,NA,53.81,34.92,52.41,NA,0,1,0,NA
56737600000000_3162,0,99.80620155,0,0.19379845,0.3,37.97,NA,115104,40,NA,NA,22.11,26.69,52.07,NA,0,1,0,NA
36678800000000_3171,0,49.24302789,0,50.75697211,0.3,35.85,NA,122882,88,NA,NA,48.91,34.44,31.15,NA,0,1,0,NA
19646800000000_3307,0,78.81072027,0,21.18927973,0.3,39.61,NA,NA,14,NA,NA,14.79,34.92,41.46,NA,0,1,0,NA
56726000000000_3466,0,99.44223108,0,0.557768924,0.3,40.22,NA,153487,60,NA,NA,48.64,26.69,40.79,NA,0,1,0,NA
54722500000000_3485,0,100,0,0,0.3,38.89,NA,60806,90,NA,NA,71.67,28.45,37.08,NA,0,1,0,NA
19753400000000_3486,0,99.5215311,0,0.4784689,0.3,33.86,NA,140094,22,NA,NA,17.8,34.92,44.65,NA,0,1,0,NA
19753400000000_3487,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,33.86,NA,140094,22,NA,NA,17.8,34.92,44.65,NA,0,1,0,NA
54105500000000_3542,0,100,0,0,0.3,37.05,2009,53533,43,NA,NA,46.26,28.45,55.39,NA,0,1,0,NA
56726000000000_3577,0,97.2027972,0,2.797202797,0.3,40.89,NA,153487,60,NA,NA,48.64,26.69,40.79,NA,0,1,0,NA
56726000000000_3578,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,40.89,NA,153487,60,NA,NA,48.64,26.69,40.79,NA,0,1,0,NA
56726000000000_3579,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,40.89,NA,153487,60,NA,NA,48.64,26.69,40.79,NA,0,1,0,NA
30666500000000_3583,0,97.6825029,0,2.317497103,0.3,38.58,NA,138516,40,NA,NA,21.76,22.48,35.92,NA,0,1,0,NA
54722600000000_3592,0,100,0,0,0.3,37.64,NA,34833,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3593,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.64,NA,34833,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3788,0,100,0,0,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3789,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3790,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3791,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3792,0,100,0,0,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3793,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3794,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3795,0,100,0,0,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722600000000_3796,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3,37.55,NA,49216,71,NA,NA,41.69,28.45,53.12,NA,0,1,0,NA
54722300000000_3801,0,100,0,0,0.3,38.02,NA,59232,50,NA,NA,71.67,28.45,48.63,NA,0,1,0,NA
56737600000000_16,0,92.42424242,0,7.575757576,0.31,38.6,1980,132578,40,NA,NA,25.61,26.69,35.07,NA,0,1,0,NA
56737600000000_17,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.31,38.6,1980,132578,40,NA,NA,25.61,26.69,35.07,NA,0,1,0,NA
54722600000000_95,0,90.53301512,0,4.6141607,0.31,38.49,1865,87292,71,NA,NA,39.9,28.45,45.92,NA,0,1,0,NA
36678800000000_122,0,98.32134293,0,1.678657074,0.31,38.67,1937,85000,88,NA,NA,111.61,34.44,55.82,NA,0,1,0,NA
19646800000000_140,1.116427432,78.54864434,0,20.33492823,0.31,39.08,1951,NA,14,NA,NA,19.77,34.92,44.99,NA,0,1,0,NA
19646800000000_141,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.31,39.08,1951,NA,14,NA,NA,19.77,34.92,44.99,NA,0,1,0,NA
19646800000000_142,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.31,39.08,1951,NA,14,NA,NA,19.77,34.92,44.99,NA,0,1,0,NA
36678800000000_145,0,89.48863636,0.568181818,9.943181818,0.31,39.4,NA,NA,88,NA,NA,72.91,34.44,41.64,NA,0,1,0,NA
56737600000000_146,0,93.53128314,0.530222694,5.938494168,0.31,37.9,1969,125114,40,NA,NA,25.61,26.69,35.07,NA,0,1,0,NA
30666200000000_342,0,99.66414777,0,0.335852225,0.31,37.71,NA,117772,10,NA,NA,27.92,22.48,57.04,NA,0,1,0,NA
19734600000000_530,0,81.60427807,2.352941176,16.04278075,0.31,37.22,1965,NA,21,NA,NA,26.46,34.92,40.92,NA,0,1,0,NA
56737600000000_557,0,76.82060391,0,23.17939609,0.31,38.48,1877,73264,40,NA,NA,24.01,26.69,45.85,NA,0,1,0,NA
30666000000000_564,0.158730159,94.76190476,0,5.079365079,0.31,34.41,1962,125527,23,NA,NA,18.38,22.48,55.21,NA,0,1,0,NA
54722600000000_597,0,96.80766161,0,1.197126895,0.31,39.92,1948,NA,71,NA,NA,41.65,28.45,53.46,NA,0,1,0,NA
30736500000000_603,0,99.28115016,0,0.71884984,0.31,36.08,1974,185417,19,NA,NA,23.74,22.48,52.37,NA,0,1,0,NA
36678800000000_620,0,99.84089101,0,0.15910899,0.31,38.91,1948,43918,88,NA,NA,117.33,34.44,54.48,NA,0,1,0,NA
36678430000000_653,0.079617834,70.38216561,0,29.37898089,0.31,37.03,NA,88603,65,134.5276563,3190.5,50.62,34.44,41.84,18.05,0,1,0,NA
